consent,timestamp,sno,id,quesno,ques_counter,ans,ansval,conf,reac,reas,Cognitive_bias,Generation,Q1_time,Q2_time,Q3_time,Q4_time,factor1,factor2,hint,hint_time,hint_probability
true,"2023-12-01 00:20:22",11265,6568d621d62057.48175221,21,33,phishing,0,100,"Read the email and do nothing,","Based upon body of the email,Based upon the link/attachment in the email,,","Recency Effect",Human,"Fri Dec 01 2023 00:20:11 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:20:13 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:20:17 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:20:19 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 00:20:01",11264,6568d621d62057.48175221,28,32,phishing,0,100,"Read the email and do nothing,","Based upon body of the email,,","Attention check_3","Attention check_4","Fri Dec 01 2023 00:19:53 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:19:54 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:19:58 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:20:00 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 00:19:38",11263,6568d621d62057.48175221,17,31,genuine,100,100,"Read the email and do nothing,","Based upon body of the email,Based upon the link/attachment in the email,,","Authority Bias",Human,"Fri Dec 01 2023 00:19:24 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:19:30 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:19:33 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:19:37 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 00:19:11",11262,6568d621d62057.48175221,25,30,genuine,100,100,"Read the email and do nothing,","Based upon body of the email,,",NA,NA,"Fri Dec 01 2023 00:19:05 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:19:06 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:19:08 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:19:10 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 00:18:56",11261,6568d621d62057.48175221,32,29,phishing,0,100,"Read the email and do nothing,","Based upon body of the email,Based upon the link/attachment in the email,,","Recency Effect",Human,"Fri Dec 01 2023 00:18:47 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:18:48 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:18:53 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:18:55 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 00:18:30",11260,6568d621d62057.48175221,16,28,phishing,0,100,"Read the email and do nothing,","Based upon senders email address,,","Attention check_1","Attention check_1","Fri Dec 01 2023 00:18:20 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:18:23 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:18:25 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:18:29 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 00:18:07",11259,6568d621d62057.48175221,24,27,genuine,100,100,"Read the email and do nothing,","Based upon body of the email,,",NA,NA,"Fri Dec 01 2023 00:18:01 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:18:02 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:18:04 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:18:06 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 00:17:52",11258,6568d621d62057.48175221,30,26,phishing,0,100,"Read the email and do nothing,","Based upon body of the email,,","Halo Effect",Human,"Fri Dec 01 2023 00:17:40 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:17:42 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:17:48 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:17:51 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 00:17:28",11257,6568d621d62057.48175221,13,25,genuine,100,100,"Read the email and do nothing,","Based upon body of the email,,",NA,NA,"Fri Dec 01 2023 00:17:23 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:17:19 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:17:26 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:17:27 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 00:16:56",11256,6568d621d62057.48175221,20,24,phishing,0,100,"Read the email and do nothing,","Based upon body of the email,Based upon the link/attachment in the email,,","Authority Bias",Human,"Fri Dec 01 2023 00:16:47 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:16:51 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:16:54 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:16:55 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 00:16:32",11255,6568d621d62057.48175221,22,23,phishing,0,100,"Read the email and do nothing,","Based upon body of the email,,","Attention check_2","Attention check_3","Fri Dec 01 2023 00:16:25 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:16:27 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:16:29 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:16:31 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 00:16:12",11254,6568d621d62057.48175221,12,22,genuine,100,100,"Respond to this email,","Based upon body of the email,,",NA,NA,"Fri Dec 01 2023 00:16:03 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:16:05 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:16:09 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:16:11 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 00:15:39",11253,6568d621d62057.48175221,26,21,genuine,100,100,"Read the email and do nothing,","Based upon senders email address,Based upon body of the email,,",NA,NA,"Fri Dec 01 2023 00:15:29 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:15:30 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:15:37 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:15:38 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 00:15:17",11252,6568d621d62057.48175221,31,20,phishing,0,100,"Read the email and do nothing,","Based upon body of the email,Based upon the link/attachment in the email,,","Curiosity Effect",Human,"Fri Dec 01 2023 00:15:10 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:15:11 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:15:14 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:15:16 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 00:14:53",11251,6568d621d62057.48175221,14,19,genuine,100,100,"Read the email and do nothing,","Based upon senders email address,,",NA,NA,"Fri Dec 01 2023 00:14:41 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:14:44 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:14:47 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:14:52 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 00:14:23",11250,6568d621d62057.48175221,18,18,phishing,0,100,"Read the email and do nothing,","Based upon body of the email,Based upon the link/attachment in the email,,","Curiosity Effect",Human,"Fri Dec 01 2023 00:14:15 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:14:18 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:14:21 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:14:23 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 00:14:04",11249,6568d621d62057.48175221,29,17,phishing,0,100,"Read the email and do nothing,","Based upon body of the email,Based upon the link/attachment in the email,,","Hyperbolic Discounting",Human,"Fri Dec 01 2023 00:13:55 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:13:56 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:13:59 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:14:03 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 00:13:40",11248,6568d621d62057.48175221,11,16,genuine,100,100,"Respond to this email,","Based upon body of the email,,",NA,NA,"Fri Dec 01 2023 00:13:33 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:13:34 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:13:37 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:13:39 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 00:13:21",11247,6568d621d62057.48175221,23,15,genuine,100,100,"Respond to this email,","Based upon body of the email,,",NA,NA,"Fri Dec 01 2023 00:13:13 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:13:15 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:13:18 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:13:20 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 00:13:03",11246,6568d621d62057.48175221,19,14,phishing,0,100,"Read the email and do nothing,","Based upon body of the email,Based upon the link/attachment in the email,,","Hyperbolic Discounting",Human,"Fri Dec 01 2023 00:12:55 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:12:58 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:13:00 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:13:02 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 00:12:37",11245,6568d621d62057.48175221,27,13,genuine,99,99,"Read the email and do nothing,","Based upon body of the email,,",NA,NA,"Fri Dec 01 2023 00:12:21 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:12:23 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:12:26 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:12:36 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 00:12:07",11244,6568d621d62057.48175221,15,12,phishing,0,100,"Read the email and do nothing,","Based upon the link/attachment in the email,,",NA,NA,"Fri Dec 01 2023 00:12:00 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:12:01 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:12:04 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:12:06 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 00:11:43",11243,6568d621d62057.48175221,33,11,phishing,0,100,"Read the email and do nothing,","Based upon the link/attachment in the email,,","Halo Effect",Human,"Fri Dec 01 2023 00:11:27 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:11:29 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:11:40 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:11:37 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 00:11:14",11242,6568d621d62057.48175221,2,10,phishing,0,100,"Read the email and do nothing,","Based upon the link/attachment in the email,,","Recency Effect",Human,"Fri Dec 01 2023 00:11:08 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:11:09 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:11:11 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:11:14 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 00:10:59",11241,6568d621d62057.48175221,4,9,phishing,0,100,"Read the email and do nothing,","Based upon body of the email,,","Halo Effect",Human,"Fri Dec 01 2023 00:10:48 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:10:49 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:10:56 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:10:58 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 00:10:42",11240,6568d621d62057.48175221,10,8,phishing,0,100,"Read the email and do nothing,","Based upon body of the email,,","Curiosity Effect",Human,"Fri Dec 01 2023 00:10:33 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:10:35 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:10:37 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:10:41 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 00:10:28",11239,6568d621d62057.48175221,9,7,genuine,100,100,"Read the email and do nothing,","Based upon body of the email,,",NA,NA,"Fri Dec 01 2023 00:10:14 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:10:27 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:10:16 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:10:18 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 00:09:58",11238,6568d621d62057.48175221,3,6,phishing,0,100,"Read the email and do nothing,","Based upon body of the email,,",NA,NA,"Fri Dec 01 2023 00:09:48 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:09:51 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:09:54 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:09:57 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 00:09:34",11237,6568d621d62057.48175221,5,5,genuine,100,97,"Read the email and do nothing,","Based upon body of the email,,",NA,NA,"Fri Dec 01 2023 00:09:25 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:09:27 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:09:30 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:09:33 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 00:09:15",11236,6568d621d62057.48175221,1,4,genuine,100,100,"Respond to this email,","Based upon body of the email,,",NA,NA,"Fri Dec 01 2023 00:09:08 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:09:10 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:09:12 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:09:14 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 00:08:52",11235,6568d621d62057.48175221,7,3,genuine,100,100,"Respond to this email,","Based upon body of the email,,",NA,NA,"Fri Dec 01 2023 00:08:43 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:08:45 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:08:48 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:08:51 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 00:08:23",11234,6568d621d62057.48175221,8,2,phishing,0,100,"Read the email and do nothing,","Based upon the subject line in the email,,","Hyperbolic Discounting",Human,"Fri Dec 01 2023 00:08:08 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:08:11 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:08:18 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:08:22 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 00:07:56",11233,6568d621d62057.48175221,6,1,phishing,0,100,"Read the email and do nothing,","Based upon body of the email,,","Authority Bias",Human,"Fri Dec 01 2023 00:07:47 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:07:49 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:07:52 GMT+0530 (India Standard Time)","Fri Dec 01 2023 00:07:55 GMT+0530 (India Standard Time)",0,0,"Not used",,
