consent,timestamp,sno,id,quesno,ques_counter,ans,ansval,conf,reac,reas,Cognitive_bias,Generation,Q1_time,Q2_time,Q3_time,Q4_time,factor1,factor2,hint,hint_time,hint_probability
true,"2023-11-30 23:29:35",11212,6568ca0f045399.73970302,40,43,genuine,100,100,"Read the email and do nothing,","Based upon body of the email,,",NA,NA,"Thu Nov 30 2023 23:29:30 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:29:31 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:29:33 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:29:34 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-11-30 23:29:24",11211,6568ca0f045399.73970302,38,42,genuine,100,100,"Read the email and do nothing,","Based upon body of the email,,",NA,NA,"Thu Nov 30 2023 23:29:17 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:29:19 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:29:22 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:29:23 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-11-30 23:29:06",11210,6568ca0f045399.73970302,39,41,genuine,100,100,"Read the email and do nothing,","Based upon body of the email,,","Recency Effect",Human,"Thu Nov 30 2023 23:29:00 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:29:01 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:29:03 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:29:04 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-11-30 23:28:52",11209,6568ca0f045399.73970302,34,40,genuine,100,100,"Read the email and do nothing,","Based upon body of the email,,",NA,NA,"Thu Nov 30 2023 23:28:37 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:28:38 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:28:40 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:28:51 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-11-30 23:28:29",11208,6568ca0f045399.73970302,42,39,genuine,100,100,"Read the email and do nothing,","Based upon body of the email,,",NA,NA,"Thu Nov 30 2023 23:28:23 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:28:24 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:28:26 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:28:27 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-11-30 23:28:15",11207,6568ca0f045399.73970302,37,38,phishing,0,100,"Read the email and do nothing,","Based upon body of the email,,","Hyperbolic Discounting",Human,"Thu Nov 30 2023 23:28:10 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:28:11 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:28:13 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:28:14 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-11-30 23:28:06",11206,6568ca0f045399.73970302,35,37,phishing,0,100,"Read the email and do nothing,","Based upon body of the email,,","Authority Bias",Human,"Thu Nov 30 2023 23:28:00 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:28:01 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:28:03 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:28:05 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-11-30 23:27:52",11205,6568ca0f045399.73970302,41,36,phishing,0,100,"Read the email and do nothing,","Based upon the link/attachment in the email,,","Curiosity Effect",Human,"Thu Nov 30 2023 23:27:47 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:27:48 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:27:50 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:27:51 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-11-30 23:27:42",11204,6568ca0f045399.73970302,36,35,genuine,100,100,"Read the email and do nothing,","Based upon body of the email,,",NA,NA,"Thu Nov 30 2023 23:27:37 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:27:38 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:27:40 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:27:41 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-11-30 23:27:28",11203,6568ca0f045399.73970302,43,34,phishing,0,100,"Read the email and do nothing,","Based upon body of the email,,","Halo Effect",Human,"Thu Nov 30 2023 23:27:22 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:27:24 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:27:26 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:27:27 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-11-30 23:27:13",11202,6568ca0f045399.73970302,11,33,genuine,100,100,"Read the email and do nothing,","Based upon body of the email,,",NA,NA,"Thu Nov 30 2023 23:27:06 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:27:07 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:27:10 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:27:11 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-11-30 23:27:00",11201,6568ca0f045399.73970302,25,32,genuine,100,100,"Read the email and do nothing,","Based upon body of the email,,",NA,NA,"Thu Nov 30 2023 23:26:54 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:26:55 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:26:58 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:26:59 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-11-30 23:26:47",11200,6568ca0f045399.73970302,12,31,genuine,100,100,"Read the email and do nothing,","Based upon body of the email,,",NA,NA,"Thu Nov 30 2023 23:26:42 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:26:43 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:26:45 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:26:46 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-11-30 23:26:35",11199,6568ca0f045399.73970302,16,30,phishing,0,100,"Read the email and do nothing,","Based upon body of the email,,","Attention check_1","Attention check_1","Thu Nov 30 2023 23:26:30 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:26:31 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:26:33 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:26:34 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-11-30 23:26:18",11198,6568ca0f045399.73970302,26,29,genuine,100,100,"Read the email and do nothing,","Based upon body of the email,,",NA,NA,"Thu Nov 30 2023 23:26:12 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:26:13 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:26:15 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:26:17 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-11-30 23:25:59",11197,6568ca0f045399.73970302,32,28,phishing,0,100,"Read the email and do nothing,","Based upon body of the email,,","Recency Effect",Human,"Thu Nov 30 2023 23:25:53 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:25:54 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:25:56 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:25:58 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-11-30 23:25:44",11196,6568ca0f045399.73970302,28,27,phishing,0,100,"Read the email and do nothing,","Based upon body of the email,,","Attention check_3","Attention check_4","Thu Nov 30 2023 23:25:39 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:25:40 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:25:42 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:25:43 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-11-30 23:25:29",11195,6568ca0f045399.73970302,13,26,genuine,100,100,"Read the email and do nothing,","Based upon body of the email,,",NA,NA,"Thu Nov 30 2023 23:25:24 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:25:25 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:25:27 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:25:28 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-11-30 23:25:13",11194,6568ca0f045399.73970302,20,25,phishing,0,89,"Read the email and do nothing,","Based upon senders email address,,","Authority Bias",Human,"Thu Nov 30 2023 23:25:07 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:25:09 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:25:10 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:25:12 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-11-30 23:24:43",11193,6568ca0f045399.73970302,33,24,phishing,0,100,"Read the email and do nothing,","Based upon senders email address,,","Halo Effect",Human,"Thu Nov 30 2023 23:24:36 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:24:38 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:24:40 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:24:42 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-11-30 23:24:26",11192,6568ca0f045399.73970302,31,23,phishing,0,100,"Read the email and do nothing,","Based upon body of the email,,","Curiosity Effect",Human,"Thu Nov 30 2023 23:24:21 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:24:22 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:24:24 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:24:25 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-11-30 23:24:12",11191,6568ca0f045399.73970302,29,22,phishing,0,100,"Read the email and do nothing,","Based upon body of the email,,","Hyperbolic Discounting",Human,"Thu Nov 30 2023 23:24:05 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:24:07 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:24:10 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:24:11 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-11-30 23:23:54",11190,6568ca0f045399.73970302,22,21,phishing,0,100,"Read the email and do nothing,","Based upon senders email address,,","Attention check_2","Attention check_3","Thu Nov 30 2023 23:23:47 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:23:49 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:23:52 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:23:53 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-11-30 23:23:36",11189,6568ca0f045399.73970302,19,20,phishing,0,100,"Read the email and do nothing,","Based upon body of the email,,","Hyperbolic Discounting",Human,"Thu Nov 30 2023 23:23:30 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:23:31 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:23:33 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:23:34 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-11-30 23:23:21",11188,6568ca0f045399.73970302,27,19,genuine,100,100,"Read the email and do nothing,","Based upon body of the email,,",NA,NA,"Thu Nov 30 2023 23:23:14 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:23:16 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:23:19 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:23:20 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-11-30 23:23:00",11187,6568ca0f045399.73970302,23,18,genuine,100,100,"Read the email and do nothing,","Based upon body of the email,,",NA,NA,"Thu Nov 30 2023 23:22:56 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:22:55 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:22:59 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:22:59 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-11-30 23:22:44",11186,6568ca0f045399.73970302,14,17,phishing,0,91,"Read the email and do nothing,","Based upon senders email address,,",NA,NA,"Thu Nov 30 2023 23:22:38 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:22:39 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:22:41 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:22:42 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-11-30 23:22:20",11185,6568ca0f045399.73970302,24,16,genuine,84,78,"Read the email and do nothing,","Based upon senders email address,,",NA,NA,"Thu Nov 30 2023 23:22:12 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:22:13 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:22:17 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:22:19 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-11-30 23:21:59",11184,6568ca0f045399.73970302,30,15,phishing,0,100,"Read the email and do nothing,","Based upon body of the email,,","Halo Effect",Human,"Thu Nov 30 2023 23:21:53 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:21:54 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:21:57 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:21:58 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-11-30 23:21:44",11183,6568ca0f045399.73970302,17,14,phishing,0,91,"Read the email and do nothing,","Based upon senders email address,,","Authority Bias",Human,"Thu Nov 30 2023 23:21:38 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:21:39 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:21:41 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:21:43 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-11-30 23:21:20",11182,6568ca0f045399.73970302,21,13,genuine,100,74,"Read the email and do nothing,","Based upon body of the email,,","Recency Effect",Human,"Thu Nov 30 2023 23:21:12 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:21:15 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:21:18 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:21:19 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-11-30 23:20:49",11181,6568ca0f045399.73970302,15,12,genuine,100,100,"Read the email and do nothing,","Based upon senders email address,,",NA,NA,"Thu Nov 30 2023 23:20:34 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:20:36 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:20:39 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:20:48 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-11-30 23:20:15",11180,6568ca0f045399.73970302,18,11,phishing,0,100,"Read the email and do nothing,","Based upon the link/attachment in the email,,","Curiosity Effect",Human,"Thu Nov 30 2023 23:20:08 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:20:10 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:20:13 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:20:14 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-11-30 23:19:46",11179,6568ca0f045399.73970302,4,10,phishing,0,100,"Report this email,","Based upon body of the email,,","Halo Effect",Human,"Thu Nov 30 2023 23:19:38 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:19:40 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:19:42 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:19:45 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-11-30 23:19:24",11178,6568ca0f045399.73970302,6,9,phishing,0,100,"Read the email and do nothing,","Based upon body of the email,,","Authority Bias",Human,"Thu Nov 30 2023 23:19:18 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:19:19 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:19:21 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:19:23 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-11-30 23:19:07",11177,6568ca0f045399.73970302,8,8,phishing,0,100,"Read the email and do nothing,","Based upon body of the email,,","Hyperbolic Discounting",Human,"Thu Nov 30 2023 23:18:59 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:19:00 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:19:04 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:19:06 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-11-30 23:18:49",11176,6568ca0f045399.73970302,7,7,phishing,0,100,"Read the email and do nothing,","Based upon body of the email,,",NA,NA,"Thu Nov 30 2023 23:18:42 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:18:43 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:18:46 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:18:48 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-11-30 23:18:19",11175,6568ca0f045399.73970302,10,6,phishing,37,66,"Read the email and do nothing,","Based upon the subject line in the email,,","Curiosity Effect",Human,"Thu Nov 30 2023 23:18:14 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:18:04 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:18:16 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:18:18 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-11-30 23:17:48",11174,6568ca0f045399.73970302,5,5,phishing,0,100,"Read the email and do nothing,","Based upon body of the email,,",NA,NA,"Thu Nov 30 2023 23:17:40 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:17:42 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:17:44 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:17:47 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-11-30 23:17:31",11173,6568ca0f045399.73970302,3,4,phishing,0,100,"Read the email and do nothing,","Based upon senders email address,,",NA,NA,"Thu Nov 30 2023 23:17:24 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:17:25 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:17:28 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:17:30 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-11-30 23:17:19",11172,6568ca0f045399.73970302,2,3,phishing,37,80,"Read the email and do nothing,","Based upon the link/attachment in the email,,","Recency Effect",Human,"Thu Nov 30 2023 23:17:12 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:17:09 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:17:17 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:17:18 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-11-30 23:16:27",11171,6568ca0f045399.73970302,1,2,phishing,0,87,"Read the email and do nothing,","Based upon the link/attachment in the email,,",NA,NA,"Thu Nov 30 2023 23:16:17 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:16:24 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:16:15 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:16:26 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-11-30 23:15:53",11170,6568ca0f045399.73970302,9,1,genuine,100,38,"Read the email and do nothing,","Based upon senders email address,,",NA,NA,"Thu Nov 30 2023 23:15:33 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:15:51 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:15:36 GMT+0530 (India Standard Time)","Thu Nov 30 2023 23:15:39 GMT+0530 (India Standard Time)",0,0,"Not used",,
