id,quesno,ques_counter,ans,,ansval,,conf,reac,reas,Cognitive_bias,Generation,Q1_time,Q2_time,Q3_time,Q4_time,factor1,factor2,hint,hint_time,hint_probability
6630b3fd68ec27.60264235,19,11,phishing,-50,12,Phishing,85,"Move to spam,","Based upon body of the email,,",Hyperbolic Discounting,Human,Tue Apr 30 2024 14:49:53 GMT+0530 (India Standard Time),Tue Apr 30 2024 14:49:54 GMT+0530 (India Standard Time),Tue Apr 30 2024 14:49:56 GMT+0530 (India Standard Time),Tue Apr 30 2024 14:50:00 GMT+0530 (India Standard Time),0,0,Not used,,
6630b3fd68ec27.60264235,15,12,genuine,-50,66,Genuine,65,"Respond to this email,","Based upon senders email address,Based upon body of the email,,",NA,NA,Tue Apr 30 2024 14:50:48 GMT+0530 (India Standard Time),Tue Apr 30 2024 14:50:49 GMT+0530 (India Standard Time),Tue Apr 30 2024 14:50:52 GMT+0530 (India Standard Time),Tue Apr 30 2024 14:51:00 GMT+0530 (India Standard Time),0,0,Not used,,
6630b3fd68ec27.60264235,29,13,phishing,-50,0,Phishing,100,"Delete this email,","Based upon senders email address,Based upon body of the email,,",Hyperbolic Discounting,Human,Tue Apr 30 2024 14:51:16 GMT+0530 (India Standard Time),Tue Apr 30 2024 14:51:18 GMT+0530 (India Standard Time),Tue Apr 30 2024 14:51:24 GMT+0530 (India Standard Time),Tue Apr 30 2024 14:51:28 GMT+0530 (India Standard Time),0,0,Not used,,
6630b3fd68ec27.60264235,33,14,genuine,-50,100,Phishing,100,"Click link/ Open attachment,","Based upon senders email address,Based upon body of the email,,",Halo Effect,Human,Tue Apr 30 2024 14:51:45 GMT+0530 (India Standard Time),Tue Apr 30 2024 14:51:46 GMT+0530 (India Standard Time),Tue Apr 30 2024 14:52:09 GMT+0530 (India Standard Time),Tue Apr 30 2024 14:52:11 GMT+0530 (India Standard Time),0,0,Not used,,
6630b3fd68ec27.60264235,25,15,genuine,-50,60,Genuine,63,"Respond to this email,","Based upon senders email address,Based upon body of the email,,",NA,NA,Tue Apr 30 2024 14:53:19 GMT+0530 (India Standard Time),Tue Apr 30 2024 14:53:02 GMT+0530 (India Standard Time),Tue Apr 30 2024 14:53:22 GMT+0530 (India Standard Time),Tue Apr 30 2024 14:53:32 GMT+0530 (India Standard Time),0,0,Not used,,
6630b3fd68ec27.60264235,31,16,phishing,-50,0,Phishing,100,"Delete this email,","Based upon body of the email,,",Curiosity Effect,Human,Tue Apr 30 2024 14:54:35 GMT+0530 (India Standard Time),Tue Apr 30 2024 14:54:37 GMT+0530 (India Standard Time),Tue Apr 30 2024 14:54:39 GMT+0530 (India Standard Time),Tue Apr 30 2024 14:54:41 GMT+0530 (India Standard Time),0,0,Not used,,
6630b3fd68ec27.60264235,18,18,genuine,-50,100,Phishing,80,"Click link/ Open attachment,","Based upon senders email address,,",Curiosity Effect,Human,Tue Apr 30 2024 14:56:11 GMT+0530 (India Standard Time),Tue Apr 30 2024 14:56:12 GMT+0530 (India Standard Time),Tue Apr 30 2024 14:56:08 GMT+0530 (India Standard Time),Tue Apr 30 2024 14:56:18 GMT+0530 (India Standard Time),0,0,Not used,,
6630b3fd68ec27.60264235,21,19,genuine,-50,100,Phishing,100,"Read the email and do nothing,Respond to this email,","Based upon senders email address,Based upon body of the email,,",Recency Effect,Human,Tue Apr 30 2024 14:57:10 GMT+0530 (India Standard Time),Tue Apr 30 2024 14:57:09 GMT+0530 (India Standard Time),Tue Apr 30 2024 14:57:13 GMT+0530 (India Standard Time),Tue Apr 30 2024 14:57:16 GMT+0530 (India Standard Time),0,0,Not used,,
6630b3fd68ec27.60264235,13,20,genuine,-50,68,Genuine,68,"Respond to this email,","Based upon body of the email,,",NA,NA,Tue Apr 30 2024 14:57:49 GMT+0530 (India Standard Time),Tue Apr 30 2024 14:57:50 GMT+0530 (India Standard Time),Tue Apr 30 2024 14:57:52 GMT+0530 (India Standard Time),Tue Apr 30 2024 14:57:57 GMT+0530 (India Standard Time),0,0,Not used,,
6630b3fd68ec27.60264235,11,21,genuine,-50,100,Genuine,100,"Respond to this email,","Based upon senders email address,,",NA,NA,Tue Apr 30 2024 14:58:11 GMT+0530 (India Standard Time),Tue Apr 30 2024 14:58:13 GMT+0530 (India Standard Time),Tue Apr 30 2024 14:58:15 GMT+0530 (India Standard Time),Tue Apr 30 2024 14:58:16 GMT+0530 (India Standard Time),0,0,Not used,,
6630b3fd68ec27.60264235,12,22,genuine,-50,100,Genuine,100,"Respond to this email,","Based upon body of the email,,",NA,NA,Tue Apr 30 2024 14:58:45 GMT+0530 (India Standard Time),Tue Apr 30 2024 14:58:44 GMT+0530 (India Standard Time),Tue Apr 30 2024 14:58:47 GMT+0530 (India Standard Time),Tue Apr 30 2024 14:58:48 GMT+0530 (India Standard Time),0,0,Not used,,
6630b3fd68ec27.60264235,14,23,genuine,-50,67,Genuine,64,"Respond to this email,","Based upon body of the email,Based upon the link/attachment in the email,,",NA,NA,Tue Apr 30 2024 14:59:13 GMT+0530 (India Standard Time),Tue Apr 30 2024 14:59:16 GMT+0530 (India Standard Time),Tue Apr 30 2024 14:59:23 GMT+0530 (India Standard Time),Tue Apr 30 2024 14:59:24 GMT+0530 (India Standard Time),0,0,Not used,,
6630b3fd68ec27.60264235,32,24,phishing,-50,33,Phishing,64,"Move to spam,","Based upon body of the email,,",Recency Effect,Human,Tue Apr 30 2024 15:00:01 GMT+0530 (India Standard Time),Tue Apr 30 2024 15:00:02 GMT+0530 (India Standard Time),Tue Apr 30 2024 15:00:03 GMT+0530 (India Standard Time),Tue Apr 30 2024 15:00:07 GMT+0530 (India Standard Time),0,0,Not used,,
6630b3fd68ec27.60264235,26,26,genuine,-50,100,Genuine,100,"Respond to this email,","Based upon senders email address,Based upon body of the email,,",NA,NA,Tue Apr 30 2024 15:01:53 GMT+0530 (India Standard Time),Tue Apr 30 2024 15:01:55 GMT+0530 (India Standard Time),Tue Apr 30 2024 15:01:58 GMT+0530 (India Standard Time),Tue Apr 30 2024 15:01:59 GMT+0530 (India Standard Time),0,0,Not used,,
6630b3fd68ec27.60264235,17,27,genuine,-50,66,Phishing,66,"Respond to this email,","Based upon senders email address,Based upon body of the email,,",Authority Bias,Human,Tue Apr 30 2024 15:02:19 GMT+0530 (India Standard Time),Tue Apr 30 2024 15:02:14 GMT+0530 (India Standard Time),Tue Apr 30 2024 15:02:22 GMT+0530 (India Standard Time),Tue Apr 30 2024 15:02:23 GMT+0530 (India Standard Time),0,0,Not used,,
6630b3fd68ec27.60264235,20,28,phishing,-50,29,Phishing,77,"Move to spam,","Based upon senders email address,Based upon body of the email,,",Authority Bias,Human,Tue Apr 30 2024 15:02:39 GMT+0530 (India Standard Time),Tue Apr 30 2024 15:02:40 GMT+0530 (India Standard Time),Tue Apr 30 2024 15:02:45 GMT+0530 (India Standard Time),Tue Apr 30 2024 15:02:50 GMT+0530 (India Standard Time),0,0,Not used,,
6630b3fd68ec27.60264235,27,29,genuine,-50,60,Genuine,61,"Respond to this email,","Based upon body of the email,,",NA,NA,Tue Apr 30 2024 15:03:58 GMT+0530 (India Standard Time),Tue Apr 30 2024 15:03:59 GMT+0530 (India Standard Time),Tue Apr 30 2024 15:04:01 GMT+0530 (India Standard Time),Tue Apr 30 2024 15:04:05 GMT+0530 (India Standard Time),0,0,Not used,,
6630b3fd68ec27.60264235,23,30,genuine,-50,100,Genuine,100,"Respond to this email,","Based upon senders email address,Based upon body of the email,,",NA,NA,Tue Apr 30 2024 15:04:15 GMT+0530 (India Standard Time),Tue Apr 30 2024 15:04:16 GMT+0530 (India Standard Time),Tue Apr 30 2024 15:04:18 GMT+0530 (India Standard Time),Tue Apr 30 2024 15:04:19 GMT+0530 (India Standard Time),0,0,Not used,,
6630b3fd68ec27.60264235,24,32,genuine,-50,80,Genuine,86,"Read the email and do nothing,","Based upon senders email address,Based upon body of the email,,",NA,NA,Tue Apr 30 2024 15:05:24 GMT+0530 (India Standard Time),Tue Apr 30 2024 15:05:25 GMT+0530 (India Standard Time),Tue Apr 30 2024 15:05:27 GMT+0530 (India Standard Time),Tue Apr 30 2024 15:05:29 GMT+0530 (India Standard Time),0,0,Not used,,
6630b3fd68ec27.60264235,30,33,phishing,-50,0,Phishing,100,"Move to spam,","Based upon senders email address,Based upon the date in the email,,",Halo Effect,Human,Tue Apr 30 2024 15:05:41 GMT+0530 (India Standard Time),Tue Apr 30 2024 15:05:42 GMT+0530 (India Standard Time),Tue Apr 30 2024 15:05:56 GMT+0530 (India Standard Time),Tue Apr 30 2024 15:06:00 GMT+0530 (India Standard Time),0,0,Not used,,
6630b3fd68ec27.60264235,43,34,phishing,-50,0,Phishing,100,"Move to spam,","Based upon body of the email,,",Halo Effect,Human,Tue Apr 30 2024 15:06:33 GMT+0530 (India Standard Time),Tue Apr 30 2024 15:06:34 GMT+0530 (India Standard Time),Tue Apr 30 2024 15:06:36 GMT+0530 (India Standard Time),Tue Apr 30 2024 15:06:41 GMT+0530 (India Standard Time),0,0,Not used,,
6630b3fd68ec27.60264235,38,35,genuine,-50,76,Genuine,74,"Read the email and do nothing,","Based upon senders email address,Based upon body of the email,,",NA,NA,Tue Apr 30 2024 15:07:04 GMT+0530 (India Standard Time),Tue Apr 30 2024 15:07:05 GMT+0530 (India Standard Time),Tue Apr 30 2024 15:07:07 GMT+0530 (India Standard Time),Tue Apr 30 2024 15:07:10 GMT+0530 (India Standard Time),0,0,Not used,,
6630b3fd68ec27.60264235,41,36,phishing,-50,19,Phishing,76,"Move to spam,","Based upon body of the email,Based upon the link/attachment in the email,,",Curiosity Effect,Human,Tue Apr 30 2024 15:07:18 GMT+0530 (India Standard Time),Tue Apr 30 2024 15:07:19 GMT+0530 (India Standard Time),Tue Apr 30 2024 15:07:24 GMT+0530 (India Standard Time),Tue Apr 30 2024 15:07:27 GMT+0530 (India Standard Time),0,0,Not used,,
6630b3fd68ec27.60264235,34,37,genuine,-50,77,Genuine,70,"Respond to this email,","Based upon senders email address,Based upon the date in the email,,",NA,NA,Tue Apr 30 2024 15:07:47 GMT+0530 (India Standard Time),Tue Apr 30 2024 15:07:50 GMT+0530 (India Standard Time),Tue Apr 30 2024 15:07:54 GMT+0530 (India Standard Time),Tue Apr 30 2024 15:07:57 GMT+0530 (India Standard Time),0,0,Not used,,
6630b3fd68ec27.60264235,42,38,genuine,-50,86,Genuine,77,"Respond to this email,","Based upon senders email address,Based upon the subject line in the email,Based upon the date in the email,,",NA,NA,Tue Apr 30 2024 15:08:35 GMT+0530 (India Standard Time),Tue Apr 30 2024 15:08:36 GMT+0530 (India Standard Time),Tue Apr 30 2024 15:08:45 GMT+0530 (India Standard Time),Tue Apr 30 2024 15:08:46 GMT+0530 (India Standard Time),0,0,Not used,,
6630b3fd68ec27.60264235,36,39,genuine,-50,100,Genuine,100,"Read the email and do nothing,","Based upon senders email address,Based upon the date in the email,Based upon the link/attachment in the email,,",NA,NA,Tue Apr 30 2024 15:09:08 GMT+0530 (India Standard Time),Tue Apr 30 2024 15:09:09 GMT+0530 (India Standard Time),Tue Apr 30 2024 15:09:15 GMT+0530 (India Standard Time),Tue Apr 30 2024 15:09:18 GMT+0530 (India Standard Time),0,0,Not used,,
6630b3fd68ec27.60264235,39,40,phishing,-50,0,Phishing,100,"Move to spam,","Based upon body of the email,,",Recency Effect,Human,Tue Apr 30 2024 15:09:50 GMT+0530 (India Standard Time),Tue Apr 30 2024 15:09:51 GMT+0530 (India Standard Time),Tue Apr 30 2024 15:09:56 GMT+0530 (India Standard Time),Tue Apr 30 2024 15:10:02 GMT+0530 (India Standard Time),0,0,Not used,,
6630b3fd68ec27.60264235,37,41,phishing,-50,0,Phishing,100,"Delete this email,","Based upon body of the email,,",Hyperbolic Discounting,Human,Tue Apr 30 2024 15:10:10 GMT+0530 (India Standard Time),Tue Apr 30 2024 15:10:11 GMT+0530 (India Standard Time),Tue Apr 30 2024 15:10:15 GMT+0530 (India Standard Time),Tue Apr 30 2024 15:10:19 GMT+0530 (India Standard Time),0,0,Not used,,
6630b3fd68ec27.60264235,40,42,genuine,-50,81,Genuine,78,"Read the email and do nothing,","Based upon senders email address,Based upon body of the email,,",NA,NA,Tue Apr 30 2024 15:10:35 GMT+0530 (India Standard Time),Tue Apr 30 2024 15:10:36 GMT+0530 (India Standard Time),Tue Apr 30 2024 15:10:44 GMT+0530 (India Standard Time),Tue Apr 30 2024 15:10:46 GMT+0530 (India Standard Time),0,0,Not used,,
6630b3fd68ec27.60264235,35,43,phishing,-50,21,Phishing,79,"Move to spam,","Based upon body of the email,,",Authority Bias,Human,Tue Apr 30 2024 15:11:24 GMT+0530 (India Standard Time),Tue Apr 30 2024 15:11:24 GMT+0530 (India Standard Time),Tue Apr 30 2024 15:11:26 GMT+0530 (India Standard Time),Tue Apr 30 2024 15:11:29 GMT+0530 (India Standard Time),0,0,Not used,,
