id,quesno,ques_counter,ans,,ansval,,conf,reac,reas,Cognitive_bias,Generation,Q1_time,Q2_time,Q3_time,Q4_time,factor1,factor2,hint,hint_time,hint_probability
6630949219ea89.40555623,13,11,genuine,48,98,Genuine,96,"Read the email and do nothing,","Based upon senders email address,Based upon the subject line in the email,Based upon body of the email,,",NA,NA,Tue Apr 30 2024 12:24:30 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:24:31 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:24:36 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:24:40 GMT+0530 (India Standard Time),0,0,Not used,,
6630949219ea89.40555623,33,12,phishing,35,15,Phishing,82,"Move to spam,","Based upon senders email address,,",Halo Effect,Human,Tue Apr 30 2024 12:24:59 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:25:02 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:25:05 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:25:10 GMT+0530 (India Standard Time),0,0,Not used,,
6630949219ea89.40555623,29,13,phishing,33,17,Phishing,89,"Report this email,","Based upon body of the email,,",Hyperbolic Discounting,Human,Tue Apr 30 2024 12:25:44 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:25:45 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:25:49 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:25:53 GMT+0530 (India Standard Time),0,0,Not used,,
6630949219ea89.40555623,32,14,genuine,-30,80,Phishing,41,"Read the email and do nothing,","Based upon body of the email,,",Recency Effect,Human,Tue Apr 30 2024 12:26:23 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:26:25 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:26:31 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:26:34 GMT+0530 (India Standard Time),0,0,Not used,,
6630949219ea89.40555623,19,16,phishing,50,0,Phishing,100,"Report this email,","Based upon senders email address,Based upon body of the email,,",Hyperbolic Discounting,Human,Tue Apr 30 2024 12:27:57 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:27:58 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:28:02 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:28:09 GMT+0530 (India Standard Time),0,0,Not used,,
6630949219ea89.40555623,25,17,genuine,29,79,Genuine,78,"Respond to this email,","Based upon the subject line in the email,Based upon body of the email,,",NA,NA,Tue Apr 30 2024 12:28:47 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:28:48 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:28:53 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:28:55 GMT+0530 (India Standard Time),0,0,Not used,,
6630949219ea89.40555623,18,18,phishing,44,6,Phishing,73,"Report this email,","Based upon senders email address,,",Curiosity Effect,Human,Tue Apr 30 2024 12:29:15 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:29:16 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:29:18 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:29:21 GMT+0530 (India Standard Time),0,0,Not used,,
6630949219ea89.40555623,12,19,genuine,36,86,Genuine,96,"Respond to this email,","Based upon senders email address,Based upon body of the email,,",NA,NA,Tue Apr 30 2024 12:29:56 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:29:57 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:30:00 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:30:02 GMT+0530 (India Standard Time),0,0,Not used,,
6630949219ea89.40555623,23,20,genuine,46,96,Genuine,99,"Read the email and do nothing,","Based upon body of the email,,",NA,NA,Tue Apr 30 2024 12:30:18 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:30:19 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:30:21 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:30:22 GMT+0530 (India Standard Time),0,0,Not used,,
6630949219ea89.40555623,14,22,genuine,49,99,Genuine,96,"Click link/ Open attachment,","Based upon senders email address,Based upon body of the email,,",NA,NA,Tue Apr 30 2024 12:32:13 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:32:14 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:32:18 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:32:21 GMT+0530 (India Standard Time),0,0,Not used,,
6630949219ea89.40555623,31,23,phishing,41,9,Phishing,98,"Report this email,","Based upon body of the email,,",Curiosity Effect,Human,Tue Apr 30 2024 12:33:02 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:33:03 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:33:06 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:33:10 GMT+0530 (India Standard Time),0,0,Not used,,
6630949219ea89.40555623,17,24,genuine,-50,100,Phishing,100,"Click link/ Open attachment,","Based upon senders email address,,",Authority Bias,Human,Tue Apr 30 2024 12:33:27 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:33:28 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:33:30 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:33:34 GMT+0530 (India Standard Time),0,0,Not used,,
6630949219ea89.40555623,24,25,genuine,50,100,Genuine,100,"Read the email and do nothing,","Based upon body of the email,,",NA,NA,Tue Apr 30 2024 12:34:18 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:34:20 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:34:22 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:34:26 GMT+0530 (India Standard Time),0,0,Not used,,
6630949219ea89.40555623,27,26,genuine,41,91,Genuine,89,"Respond to this email,","Based upon senders email address,Based upon the date in the email,,",NA,NA,Tue Apr 30 2024 12:35:10 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:35:11 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:35:16 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:35:17 GMT+0530 (India Standard Time),0,0,Not used,,
6630949219ea89.40555623,15,27,genuine,50,100,Genuine,100,"Respond to this email,","Based upon senders email address,Based upon body of the email,,",NA,NA,Tue Apr 30 2024 12:35:37 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:35:38 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:35:44 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:35:47 GMT+0530 (India Standard Time),0,0,Not used,,
6630949219ea89.40555623,21,28,genuine,-25,75,Phishing,66,"Read the email and do nothing,","Based upon senders email address,,",Recency Effect,Human,Tue Apr 30 2024 12:36:24 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:36:25 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:36:28 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:36:32 GMT+0530 (India Standard Time),0,0,Not used,,
6630949219ea89.40555623,30,29,phishing,46,4,Phishing,100,"Report this email,","Based upon body of the email,,",Halo Effect,Human,Tue Apr 30 2024 12:36:57 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:36:53 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:37:02 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:37:05 GMT+0530 (India Standard Time),0,0,Not used,,
6630949219ea89.40555623,26,30,genuine,50,100,Genuine,100,"Click link/ Open attachment,","Based upon senders email address,Based upon body of the email,,",NA,NA,Tue Apr 30 2024 12:37:17 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:37:18 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:37:21 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:37:24 GMT+0530 (India Standard Time),0,0,Not used,,
6630949219ea89.40555623,11,31,genuine,50,100,Genuine,100,"Respond to this email,","Based upon senders email address,Based upon body of the email,,",NA,NA,Tue Apr 30 2024 12:37:35 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:37:36 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:37:40 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:37:43 GMT+0530 (India Standard Time),0,0,Not used,,
6630949219ea89.40555623,20,33,phishing,40,10,Phishing,75,"Report this email,","Based upon senders email address,Based upon body of the email,,",Authority Bias,Human,Tue Apr 30 2024 12:38:59 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:39:00 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:39:04 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:39:06 GMT+0530 (India Standard Time),0,0,Not used,,
6630949219ea89.40555623,35,34,genuine,-50,100,Phishing,99,"Click link/ Open attachment,","Based upon senders email address,,",Authority Bias,Human,Tue Apr 30 2024 12:39:34 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:39:35 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:39:36 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:39:40 GMT+0530 (India Standard Time),0,0,Not used,,
6630949219ea89.40555623,39,35,phishing,44,6,Phishing,79,"Read the email and do nothing,","Based upon senders email address,,",Recency Effect,Human,Tue Apr 30 2024 12:40:17 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:40:19 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:40:23 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:40:26 GMT+0530 (India Standard Time),0,0,Not used,,
6630949219ea89.40555623,38,36,genuine,50,100,Genuine,100,"Read the email and do nothing,","Based upon senders email address,,",NA,NA,Tue Apr 30 2024 12:40:48 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:40:46 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:40:50 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:40:58 GMT+0530 (India Standard Time),0,0,Not used,,
6630949219ea89.40555623,43,37,phishing,46,4,Phishing,99,"Report this email,","Based upon body of the email,,",Halo Effect,Human,Tue Apr 30 2024 12:41:17 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:41:19 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:41:22 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:41:23 GMT+0530 (India Standard Time),0,0,Not used,,
6630949219ea89.40555623,41,38,phishing,50,0,Phishing,89,"Report this email,","Based upon senders email address,Based upon body of the email,,",Curiosity Effect,Human,Tue Apr 30 2024 12:41:37 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:41:38 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:41:42 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:41:44 GMT+0530 (India Standard Time),0,0,Not used,,
6630949219ea89.40555623,34,39,genuine,44,94,Genuine,100,"Click link/ Open attachment,","Based upon senders email address,,",NA,NA,Tue Apr 30 2024 12:42:09 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:42:10 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:42:11 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:42:16 GMT+0530 (India Standard Time),0,0,Not used,,
6630949219ea89.40555623,42,40,genuine,48,98,Genuine,98,"Click link/ Open attachment,","Based upon senders email address,Based upon body of the email,,",NA,NA,Tue Apr 30 2024 12:42:31 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:42:32 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:42:35 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:42:37 GMT+0530 (India Standard Time),0,0,Not used,,
6630949219ea89.40555623,36,41,phishing,-40,10,Genuine,82,"Move to spam,","Based upon body of the email,,",NA,NA,Tue Apr 30 2024 12:43:01 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:43:02 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:43:05 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:43:08 GMT+0530 (India Standard Time),0,0,Not used,,
6630949219ea89.40555623,37,42,phishing,50,0,Phishing,100,"Report this email,","Based upon body of the email,,",Hyperbolic Discounting,Human,Tue Apr 30 2024 12:43:21 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:43:23 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:43:25 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:43:26 GMT+0530 (India Standard Time),0,0,Not used,,
6630949219ea89.40555623,40,43,genuine,50,100,Genuine,100,"Click link/ Open attachment,","Based upon senders email address,Based upon body of the email,,",NA,NA,Tue Apr 30 2024 12:43:40 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:43:41 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:43:45 GMT+0530 (India Standard Time),Tue Apr 30 2024 12:43:50 GMT+0530 (India Standard Time),0,0,Not used,,
