consent,timestamp,sno,id,quesno,ques_counter,ans,ansval,conf,reac,reas,Cognitive_bias,Generation,Q1_time,Q2_time,Q3_time,Q4_time,factor1,factor2,hint,hint_time,hint_probability
true,"2024-03-01 15:46:32",11676,65e1a417d19909.92062435,17,33,genuine,100,100,"Click link/ Open attachment,","Based upon the subject line in the email,Based upon body of the email,,","Authority Bias",Human,"Fri Mar 01 2024 15:46:22 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:46:24 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:46:28 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:46:30 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2024-03-01 15:46:09",11675,65e1a417d19909.92062435,18,32,genuine,100,100,"Click link/ Open attachment,","Based upon senders email address,Based upon the subject line in the email,Based upon body of the email,,","Curiosity Effect",Human,"Fri Mar 01 2024 15:45:54 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:45:56 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:46:04 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:46:08 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2024-03-01 15:45:36",11674,65e1a417d19909.92062435,32,31,genuine,52,100,"Read the email and do nothing,","Based upon senders email address,Based upon the subject line in the email,Based upon body of the email,,","Recency Effect",Human,"Fri Mar 01 2024 15:45:34 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:45:12 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:45:20 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:45:23 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2024-03-01 15:44:37",11673,65e1a417d19909.92062435,15,30,genuine,100,100,"Click link/ Open attachment,","Based upon senders email address,,",NA,NA,"Fri Mar 01 2024 15:44:25 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:44:27 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:44:30 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:44:35 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2024-03-01 15:43:54",11672,65e1a417d19909.92062435,16,29,phishing,0,100,"Move to spam,","Based upon the subject line in the email,Based upon body of the email,,","Attention check_1","Attention check_1","Fri Mar 01 2024 15:43:48 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:43:22 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:43:46 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:43:53 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2024-03-01 15:42:56",11671,65e1a417d19909.92062435,22,28,genuine,100,100,"Respond to this email,","Based upon senders email address,Based upon the subject line in the email,Based upon body of the email,,","Attention check_2","Attention check_3","Fri Mar 01 2024 15:42:33 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:42:36 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:42:44 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:42:54 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2024-03-01 15:42:12",11670,65e1a417d19909.92062435,26,27,genuine,100,100,"Click link/ Open attachment,","Based upon senders email address,Based upon the subject line in the email,Based upon body of the email,,",NA,NA,"Fri Mar 01 2024 15:41:55 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:41:57 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:42:05 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:42:11 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2024-03-01 15:41:28",11669,65e1a417d19909.92062435,25,26,genuine,100,100,"Respond to this email,","Based upon senders email address,Based upon the subject line in the email,Based upon body of the email,,",NA,NA,"Fri Mar 01 2024 15:41:16 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:41:17 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:41:25 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:41:27 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2024-03-01 15:40:58",11668,65e1a417d19909.92062435,19,25,phishing,0,100,"Move to spam,","Based upon body of the email,,","Hyperbolic Discounting",Human,"Fri Mar 01 2024 15:40:41 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:40:43 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:40:51 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:40:57 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2024-03-01 15:40:17",11667,65e1a417d19909.92062435,28,24,genuine,100,100,"Click link/ Open attachment,","Based upon senders email address,Based upon body of the email,,","Attention check_3","Attention check_4","Fri Mar 01 2024 15:39:53 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:40:00 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:40:04 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:40:16 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2024-03-01 15:39:31",11666,65e1a417d19909.92062435,24,23,genuine,100,100,"Read the email and do nothing,","Based upon senders email address,Based upon the subject line in the email,Based upon body of the email,,",NA,NA,"Fri Mar 01 2024 15:39:14 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:39:15 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:39:25 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:39:29 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2024-03-01 15:38:54",11665,65e1a417d19909.92062435,13,22,genuine,100,100,"Click link/ Open attachment,","Based upon senders email address,Based upon the subject line in the email,Based upon body of the email,,",NA,NA,"Fri Mar 01 2024 15:38:41 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:38:43 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:38:50 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:38:53 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2024-03-01 15:38:10",11664,65e1a417d19909.92062435,29,21,phishing,0,100,"Move to spam,","Based upon the subject line in the email,Based upon body of the email,,","Hyperbolic Discounting",Human,"Fri Mar 01 2024 15:37:56 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:37:57 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:38:05 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:38:08 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2024-03-01 15:37:42",11663,65e1a417d19909.92062435,21,20,genuine,100,100,"Read the email and do nothing,","Based upon the subject line in the email,Based upon body of the email,,","Recency Effect",Human,"Fri Mar 01 2024 15:37:28 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:37:26 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:37:36 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:37:40 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2024-03-01 15:37:02",11662,65e1a417d19909.92062435,14,19,genuine,100,100,"Click link/ Open attachment,","Based upon senders email address,Based upon the subject line in the email,Based upon body of the email,,",NA,NA,"Fri Mar 01 2024 15:36:46 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:36:49 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:36:57 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:37:01 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2024-03-01 15:36:30",11661,65e1a417d19909.92062435,20,18,genuine,100,100,"Click link/ Open attachment,","Based upon senders email address,Based upon the subject line in the email,Based upon body of the email,,","Authority Bias",Human,"Fri Mar 01 2024 15:36:16 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:36:18 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:36:23 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:36:28 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2024-03-01 15:35:55",11660,65e1a417d19909.92062435,23,17,genuine,100,100,"Respond to this email,","Based upon senders email address,Based upon the subject line in the email,Based upon body of the email,,",NA,NA,"Fri Mar 01 2024 15:35:41 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:35:43 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:35:49 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:35:51 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2024-03-01 15:35:25",11659,65e1a417d19909.92062435,27,16,genuine,100,100,"Respond to this email,","Based upon senders email address,Based upon the subject line in the email,Based upon body of the email,,",NA,NA,"Fri Mar 01 2024 15:35:10 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:35:12 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:35:18 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:35:24 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2024-03-01 15:34:41",11658,65e1a417d19909.92062435,12,15,phishing,46,23,"Read the email and do nothing,","Based upon senders email address,Based upon the subject line in the email,Based upon body of the email,,",NA,NA,"Fri Mar 01 2024 15:34:17 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:34:23 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:34:34 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:34:40 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2024-03-01 15:33:35",11657,65e1a417d19909.92062435,33,14,phishing,0,100,"Move to spam,","Based upon senders email address,Based upon the subject line in the email,Based upon body of the email,,","Halo Effect",Human,"Fri Mar 01 2024 15:33:17 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:33:20 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:33:27 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:33:33 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2024-03-01 15:32:57",11656,65e1a417d19909.92062435,11,13,genuine,100,100,"Respond to this email,","Based upon senders email address,Based upon the subject line in the email,Based upon body of the email,,",NA,NA,"Fri Mar 01 2024 15:32:39 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:32:41 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:32:47 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:32:55 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2024-03-01 15:32:23",11655,65e1a417d19909.92062435,30,12,phishing,0,100,"Move to spam,","Based upon senders email address,,","Halo Effect",Human,"Fri Mar 01 2024 15:32:07 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:32:09 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:32:11 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:32:22 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2024-03-01 15:31:41",11654,65e1a417d19909.92062435,31,11,phishing,0,100,"Move to spam,","Based upon the subject line in the email,Based upon body of the email,,","Curiosity Effect",Human,"Fri Mar 01 2024 15:31:24 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:31:26 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:31:35 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:31:40 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2024-03-01 15:30:30",11653,65e1a417d19909.92062435,1,10,genuine,100,100,"Read the email and do nothing,","Based upon body of the email,,",NA,NA,"Fri Mar 01 2024 15:30:09 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:30:11 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:30:21 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:30:29 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2024-03-01 15:29:53",11652,65e1a417d19909.92062435,6,9,genuine,100,100,"Click link/ Open attachment,","Based upon senders email address,Based upon body of the email,,","Authority Bias",Human,"Fri Mar 01 2024 15:29:37 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:29:39 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:29:47 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:29:51 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2024-03-01 15:29:18",11651,65e1a417d19909.92062435,3,8,genuine,100,100,"Click link/ Open attachment,","Based upon senders email address,Based upon the subject line in the email,Based upon body of the email,,",NA,NA,"Fri Mar 01 2024 15:28:42 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:28:44 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:28:54 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:29:14 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2024-03-01 15:27:59",11650,65e1a417d19909.92062435,7,7,genuine,99,100,"Read the email and do nothing,","Based upon senders email address,Based upon the subject line in the email,Based upon body of the email,,",NA,NA,"Fri Mar 01 2024 15:27:32 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:27:34 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:27:42 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:27:58 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2024-03-01 15:27:01",11649,65e1a417d19909.92062435,8,6,phishing,0,100,"Move to spam,","Based upon the subject line in the email,Based upon body of the email,,","Hyperbolic Discounting",Human,"Fri Mar 01 2024 15:26:22 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:26:26 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:26:32 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:26:57 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2024-03-01 15:25:47",11648,65e1a417d19909.92062435,9,5,genuine,100,100,"Read the email and do nothing,","Based upon the subject line in the email,Based upon body of the email,,",NA,NA,"Fri Mar 01 2024 15:24:53 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:24:55 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:25:28 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:25:46 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2024-03-01 15:24:26",11647,65e1a417d19909.92062435,10,4,phishing,25,100,"Read the email and do nothing,","Based upon senders email address,Based upon the subject line in the email,Based upon body of the email,,","Curiosity Effect",Human,"Fri Mar 01 2024 15:23:55 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:23:22 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:24:13 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:24:20 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2024-03-01 15:22:36",11646,65e1a417d19909.92062435,2,3,genuine,100,100,"Click link/ Open attachment,","Based upon senders email address,Based upon the subject line in the email,Based upon body of the email,Based upon the link/attachment in the email,,","Recency Effect",Human,"Fri Mar 01 2024 15:22:09 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:22:11 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:22:28 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:22:33 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2024-03-01 15:21:32",11645,65e1a417d19909.92062435,5,2,genuine,100,100,"Click link/ Open attachment,","Based upon senders email address,Based upon the subject line in the email,Based upon body of the email,Based upon the link/attachment in the email,,",NA,NA,"Fri Mar 01 2024 15:20:53 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:20:57 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:21:18 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:21:28 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2024-03-01 15:20:29",11644,65e1a417d19909.92062435,4,1,phishing,0,100,"Read the email and do nothing,","Based upon body of the email,,","Halo Effect",Human,"Fri Mar 01 2024 15:19:46 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:19:50 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:20:02 GMT+0530 (India Standard Time)","Fri Mar 01 2024 15:20:27 GMT+0530 (India Standard Time)",0,0,"Not used",,
