consent,timestamp,sno,id,quesno,ques_counter,ans,ansval,conf,reac,reas,Cognitive_bias,Generation,Q1_time,Q2_time,Q3_time,Q4_time,factor1,factor2,hint,hint_time,hint_probability
true,"2023-11-30 22:53:28",11156,6568c0d0e0fbf7.05086737,18,31,phishing,0,100,"Move to spam,","Based upon senders email address,Based upon body of the email,,","Curiosity Effect",Human,"Thu Nov 30 2023 22:53:21 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:53:23 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:53:26 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:53:27 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-11-30 22:53:11",11155,6568c0d0e0fbf7.05086737,27,30,genuine,100,100,"Respond to this email,","Based upon senders email address,Based upon body of the email,,",NA,NA,"Thu Nov 30 2023 22:53:03 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:53:05 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:53:08 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:53:09 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-11-30 22:52:39",11154,6568c0d0e0fbf7.05086737,26,29,genuine,100,100,"Click link/ Open attachment,","Based upon senders email address,Based upon body of the email,,",NA,NA,"Thu Nov 30 2023 22:52:27 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:52:28 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:52:31 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:52:37 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-11-30 22:52:09",11153,6568c0d0e0fbf7.05086737,21,28,phishing,0,100,"Move to spam,","Based upon senders email address,Based upon body of the email,,","Recency Effect",Human,"Thu Nov 30 2023 22:51:57 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:51:58 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:52:02 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:52:09 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-11-30 22:51:38",11152,6568c0d0e0fbf7.05086737,16,27,phishing,0,100,"Report this email,","Based upon some other reason,Black,","Attention check_1","Attention check_1","Thu Nov 30 2023 22:51:19 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:51:22 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:51:28 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:51:37 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-11-30 22:51:06",11151,6568c0d0e0fbf7.05086737,32,26,phishing,0,86,"Move to spam,","Based upon senders email address,,","Recency Effect",Human,"Thu Nov 30 2023 22:50:55 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:50:57 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:51:02 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:51:05 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-11-30 22:50:30",11150,6568c0d0e0fbf7.05086737,31,25,phishing,0,100,"Move to spam,","Based upon body of the email,,","Curiosity Effect",Human,"Thu Nov 30 2023 22:50:22 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:50:24 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:50:26 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:50:29 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-11-30 22:49:53",11149,6568c0d0e0fbf7.05086737,29,24,phishing,0,100,"Move to spam,","Based upon senders email address,Based upon body of the email,,","Hyperbolic Discounting",Human,"Thu Nov 30 2023 22:49:45 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:49:47 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:49:50 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:49:52 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-11-30 22:49:32",11148,6568c0d0e0fbf7.05086737,25,23,genuine,100,100,"Respond to this email,","Based upon senders email address,Based upon body of the email,,",NA,NA,"Thu Nov 30 2023 22:49:24 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:49:26 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:49:28 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:49:30 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-11-30 22:49:13",11147,6568c0d0e0fbf7.05086737,12,22,genuine,100,100,"Respond to this email,","Based upon senders email address,Based upon body of the email,,",NA,NA,"Thu Nov 30 2023 22:49:05 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:49:06 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:49:10 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:49:11 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-11-30 22:48:45",11146,6568c0d0e0fbf7.05086737,19,21,phishing,0,100,"Move to spam,","Based upon senders email address,Based upon body of the email,,","Hyperbolic Discounting",Human,"Thu Nov 30 2023 22:48:34 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:48:36 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:48:40 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:48:43 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-11-30 22:48:16",11145,6568c0d0e0fbf7.05086737,20,20,genuine,98,86,"Click link/ Open attachment,","Based upon body of the email,,","Authority Bias",Human,"Thu Nov 30 2023 22:48:07 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:48:09 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:48:11 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:48:14 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-11-30 22:47:54",11144,6568c0d0e0fbf7.05086737,22,19,phishing,0,100,"Respond to this email,","Based upon some other reason,Thursday,","Attention check_2","Attention check_3","Thu Nov 30 2023 22:47:17 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:47:20 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:47:35 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:47:50 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-11-30 22:47:00",11143,6568c0d0e0fbf7.05086737,23,18,genuine,100,100,"Respond to this email,","Based upon senders email address,Based upon the subject line in the email,Based upon body of the email,,",NA,NA,"Thu Nov 30 2023 22:46:50 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:46:51 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:46:56 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:46:59 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-11-30 22:46:42",11142,6568c0d0e0fbf7.05086737,30,17,phishing,0,100,"Move to spam,","Based upon body of the email,,","Halo Effect",Human,"Thu Nov 30 2023 22:46:33 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:46:36 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:46:38 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:46:41 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-11-30 22:46:20",11141,6568c0d0e0fbf7.05086737,14,16,phishing,0,86,"Move to spam,","Based upon body of the email,,",NA,NA,"Thu Nov 30 2023 22:46:08 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:46:10 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:46:13 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:46:19 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-11-30 22:45:38",11140,6568c0d0e0fbf7.05086737,11,15,genuine,100,100,"Respond to this email,","Based upon senders email address,Based upon body of the email,,",NA,NA,"Thu Nov 30 2023 22:45:27 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:45:29 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:45:33 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:45:36 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-11-30 22:45:17",11139,6568c0d0e0fbf7.05086737,28,14,phishing,0,100,"Read the email and do nothing,Respond to this email,Click link/ Open attachment,Move to spam,Delete this email,Report this email,","Based upon body of the email,Based upon the link/attachment in the email,Based upon some other reason,100,","Attention check_3","Attention check_4","Thu Nov 30 2023 22:44:47 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:44:53 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:45:05 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:45:16 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-11-30 22:44:20",11138,6568c0d0e0fbf7.05086737,15,13,genuine,98,93,"Click link/ Open attachment,","Based upon senders email address,Based upon body of the email,,",NA,NA,"Thu Nov 30 2023 22:44:03 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:44:04 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:44:07 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:44:19 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-11-30 22:43:37",11137,6568c0d0e0fbf7.05086737,13,12,genuine,99,92,"Read the email and do nothing,","Based upon senders email address,Based upon body of the email,,",NA,NA,"Thu Nov 30 2023 22:43:26 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:43:28 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:43:32 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:43:35 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-11-30 22:43:11",11136,6568c0d0e0fbf7.05086737,33,11,phishing,0,91,"Move to spam,","Based upon senders email address,,","Halo Effect",Human,"Thu Nov 30 2023 22:43:06 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:43:07 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:43:09 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:43:10 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-11-30 22:42:45",11135,6568c0d0e0fbf7.05086737,10,10,phishing,0,87,"Move to spam,","Based upon senders email address,Based upon body of the email,,","Curiosity Effect",Human,"Thu Nov 30 2023 22:42:32 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:42:34 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:42:40 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:42:43 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-11-30 22:42:18",11134,6568c0d0e0fbf7.05086737,8,9,phishing,0,100,"Move to spam,Report this email,","Based upon senders email address,Based upon body of the email,,","Hyperbolic Discounting",Human,"Thu Nov 30 2023 22:42:09 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:42:11 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:42:14 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:42:17 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-11-30 22:41:35",11133,6568c0d0e0fbf7.05086737,3,8,genuine,100,100,"Read the email and do nothing,","Based upon senders email address,Based upon body of the email,,",NA,NA,"Thu Nov 30 2023 22:41:20 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:41:21 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:41:27 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:41:34 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-11-30 22:41:03",11132,6568c0d0e0fbf7.05086737,4,7,phishing,1,99,"Move to spam,","Based upon senders email address,Based upon body of the email,,","Halo Effect",Human,"Thu Nov 30 2023 22:40:48 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:40:50 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:40:55 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:41:02 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-11-30 22:39:58",11131,6568c0d0e0fbf7.05086737,1,6,genuine,100,100,"Click link/ Open attachment,","Based upon senders email address,,",NA,NA,"Thu Nov 30 2023 22:39:45 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:39:46 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:39:50 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:39:55 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-11-30 22:39:29",11130,6568c0d0e0fbf7.05086737,9,5,genuine,99,84,"Read the email and do nothing,","Based upon senders email address,Based upon body of the email,,",NA,NA,"Thu Nov 30 2023 22:39:16 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:39:19 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:39:22 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:39:28 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-11-30 22:38:45",11129,6568c0d0e0fbf7.05086737,6,4,phishing,0,100,"Move to spam,","Based upon senders email address,Based upon body of the email,,","Authority Bias",Human,"Thu Nov 30 2023 22:38:32 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:38:34 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:38:40 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:38:43 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-11-30 22:38:16",11128,6568c0d0e0fbf7.05086737,5,3,genuine,100,100,"Read the email and do nothing,","Based upon body of the email,,",NA,NA,"Thu Nov 30 2023 22:38:01 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:38:02 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:38:09 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:38:15 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-11-30 22:37:39",11127,6568c0d0e0fbf7.05086737,2,2,phishing,0,79,"Move to spam,","Based upon body of the email,,","Recency Effect",Human,"Thu Nov 30 2023 22:37:21 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:37:23 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:37:35 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:37:37 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-11-30 22:36:48",11126,6568c0d0e0fbf7.05086737,7,1,genuine,100,74,"Respond to this email,","Based upon senders email address,Based upon body of the email,,",NA,NA,"Thu Nov 30 2023 22:36:33 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:36:34 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:36:39 GMT+0530 (India Standard Time)","Thu Nov 30 2023 22:36:46 GMT+0530 (India Standard Time)",0,0,"Not used",,
