id,quesno,ques_counter,ans,,ansval,,conf,reac,reas,Cognitive_bias,Generation,Q1_time,Q2_time,Q3_time,Q4_time,factor1,factor2,hint,hint_time,hint_probability
6630c602d21248.07892028,27,11,phishing,-24,26,Genuine,100,"Read the email and do nothing,","Based upon body of the email,Based upon some other reason,body and subject inconsistent.,",NA,NA,Tue Apr 30 2024 16:10:29 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:09:52 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:10:11 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:09:57 GMT+0530 (India Standard Time),0,0,Not used,,
6630c602d21248.07892028,25,12,genuine,50,100,Genuine,92,"Respond to this email,","Based upon the subject line in the email,Based upon body of the email,,",NA,NA,Tue Apr 30 2024 16:11:19 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:11:24 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:11:28 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:11:32 GMT+0530 (India Standard Time),0,0,Not used,,
6630c602d21248.07892028,18,13,phishing,50,0,Phishing,87,"Read the email and do nothing,","Based upon the subject line in the email,Based upon body of the email,,",Curiosity Effect,Human,Tue Apr 30 2024 16:12:02 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:12:06 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:12:14 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:12:18 GMT+0530 (India Standard Time),0,0,Not used,,
6630c602d21248.07892028,13,14,genuine,50,100,Genuine,100,"Read the email and do nothing,","Based upon senders email address,Based upon the subject line in the email,Based upon body of the email,,",NA,NA,Tue Apr 30 2024 16:12:44 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:12:46 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:12:51 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:12:55 GMT+0530 (India Standard Time),0,0,Not used,,
6630c602d21248.07892028,11,15,genuine,50,100,Genuine,100,"Respond to this email,","Based upon the subject line in the email,Based upon body of the email,,",NA,NA,Tue Apr 30 2024 16:13:06 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:13:11 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:13:17 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:13:19 GMT+0530 (India Standard Time),0,0,Not used,,
6630c602d21248.07892028,19,16,genuine,-31,81,Phishing,90,"Read the email and do nothing,","Based upon senders email address,Based upon the subject line in the email,,",Hyperbolic Discounting,Human,Tue Apr 30 2024 16:14:18 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:14:20 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:14:23 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:14:27 GMT+0530 (India Standard Time),0,0,Not used,,
6630c602d21248.07892028,23,17,genuine,50,100,Genuine,100,"Respond to this email,","Based upon the subject line in the email,Based upon body of the email,,",NA,NA,Tue Apr 30 2024 16:14:45 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:14:46 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:14:56 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:14:59 GMT+0530 (India Standard Time),0,0,Not used,,
6630c602d21248.07892028,26,18,genuine,31,81,Genuine,72,"Respond to this email,","Based upon senders email address,Based upon body of the email,,",NA,NA,Tue Apr 30 2024 16:16:26 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:15:52 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:16:31 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:16:36 GMT+0530 (India Standard Time),0,0,Not used,,
6630c602d21248.07892028,31,19,phishing,50,0,Phishing,100,"Move to spam,Delete this email,","Based upon senders email address,Based upon body of the email,,",Curiosity Effect,Human,Tue Apr 30 2024 16:17:08 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:17:09 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:17:13 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:17:23 GMT+0530 (India Standard Time),0,0,Not used,,
6630c602d21248.07892028,29,20,phishing,50,0,Phishing,100,"Move to spam,","Based upon senders email address,Based upon the subject line in the email,Based upon body of the email,,",Hyperbolic Discounting,Human,Tue Apr 30 2024 16:17:35 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:17:36 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:17:43 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:17:45 GMT+0530 (India Standard Time),0,0,Not used,,
6630c602d21248.07892028,15,22,genuine,50,100,Genuine,100,"Respond to this email,","Based upon senders email address,Based upon the subject line in the email,Based upon body of the email,,",NA,NA,Tue Apr 30 2024 16:20:26 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:20:28 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:20:41 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:20:46 GMT+0530 (India Standard Time),0,0,Not used,,
6630c602d21248.07892028,33,23,phishing,50,0,Phishing,100,"Move to spam,","Based upon senders email address,,",Halo Effect,Human,Tue Apr 30 2024 16:20:59 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:21:00 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:21:01 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:21:03 GMT+0530 (India Standard Time),0,0,Not used,,
6630c602d21248.07892028,20,24,genuine,-50,100,Phishing,100,"Read the email and do nothing,","Based upon senders email address,,",Authority Bias,Human,Tue Apr 30 2024 16:21:31 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:21:33 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:21:34 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:21:38 GMT+0530 (India Standard Time),0,0,Not used,,
6630c602d21248.07892028,30,26,phishing,50,0,Phishing,100,"Read the email and do nothing,","Based upon senders email address,Based upon body of the email,,",Halo Effect,Human,Tue Apr 30 2024 16:23:11 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:23:13 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:23:16 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:23:18 GMT+0530 (India Standard Time),0,0,Not used,,
6630c602d21248.07892028,17,28,genuine,-3,53,Phishing,100,"Read the email and do nothing,","Based upon senders email address,,",Authority Bias,Human,Tue Apr 30 2024 16:24:54 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:24:24 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:24:57 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:24:59 GMT+0530 (India Standard Time),0,0,Not used,,
6630c602d21248.07892028,24,29,genuine,39,89,Genuine,100,"Read the email and do nothing,","Based upon senders email address,,",NA,NA,Tue Apr 30 2024 16:25:18 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:25:21 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:25:23 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:25:24 GMT+0530 (India Standard Time),0,0,Not used,,
6630c602d21248.07892028,14,30,genuine,50,100,Genuine,100,"Respond to this email,","Based upon senders email address,Based upon body of the email,,",NA,NA,Tue Apr 30 2024 16:25:51 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:25:53 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:25:57 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:25:58 GMT+0530 (India Standard Time),0,0,Not used,,
6630c602d21248.07892028,21,31,genuine,-50,100,Phishing,100,"Read the email and do nothing,","Based upon senders email address,Based upon the subject line in the email,Based upon body of the email,,",Recency Effect,Human,Tue Apr 30 2024 16:26:39 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:26:41 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:26:46 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:26:51 GMT+0530 (India Standard Time),0,0,Not used,,
6630c602d21248.07892028,32,32,phishing,50,0,Phishing,100,"Move to spam,","Based upon body of the email,,",Recency Effect,Human,Tue Apr 30 2024 16:27:20 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:27:23 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:27:25 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:27:28 GMT+0530 (India Standard Time),0,0,Not used,,
6630c602d21248.07892028,12,33,genuine,50,100,Genuine,100,"Respond to this email,","Based upon senders email address,Based upon body of the email,,",NA,NA,Tue Apr 30 2024 16:28:18 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:28:20 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:28:24 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:28:27 GMT+0530 (India Standard Time),0,0,Not used,,
6630c602d21248.07892028,34,34,genuine,46,96,Genuine,94,"Read the email and do nothing,","Based upon senders email address,,",NA,NA,Tue Apr 30 2024 16:29:19 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:29:21 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:29:24 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:29:27 GMT+0530 (India Standard Time),0,0,Not used,,
6630c602d21248.07892028,36,35,genuine,39,89,Genuine,93,"Read the email and do nothing,","Based upon senders email address,Based upon the subject line in the email,Based upon body of the email,,",NA,NA,Tue Apr 30 2024 16:30:11 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:30:14 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:30:22 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:30:24 GMT+0530 (India Standard Time),0,0,Not used,,
6630c602d21248.07892028,42,36,genuine,45,95,Genuine,99,"Respond to this email,","Based upon senders email address,Based upon the subject line in the email,,",NA,NA,Tue Apr 30 2024 16:30:59 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:31:01 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:31:08 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:31:11 GMT+0530 (India Standard Time),0,0,Not used,,
6630c602d21248.07892028,35,37,phishing,50,0,Phishing,100,"Move to spam,","Based upon senders email address,,",Authority Bias,Human,Tue Apr 30 2024 16:31:27 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:31:29 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:31:30 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:31:32 GMT+0530 (India Standard Time),0,0,Not used,,
6630c602d21248.07892028,43,38,phishing,38,12,Phishing,99,"Read the email and do nothing,","Based upon body of the email,,",Halo Effect,Human,Tue Apr 30 2024 16:32:37 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:32:23 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:32:28 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:32:32 GMT+0530 (India Standard Time),0,0,Not used,,
6630c602d21248.07892028,41,39,phishing,50,0,Phishing,100,"Move to spam,","Based upon senders email address,Based upon the subject line in the email,Based upon body of the email,,",Curiosity Effect,Human,Tue Apr 30 2024 16:32:52 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:32:54 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:32:58 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:33:01 GMT+0530 (India Standard Time),0,0,Not used,,
6630c602d21248.07892028,40,40,genuine,50,100,Genuine,99,"Read the email and do nothing,","Based upon senders email address,,",NA,NA,Tue Apr 30 2024 16:33:35 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:33:40 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:33:42 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:33:44 GMT+0530 (India Standard Time),0,0,Not used,,
6630c602d21248.07892028,39,41,phishing,47,3,Phishing,91,"Read the email and do nothing,","Based upon the link/attachment in the email,,",Recency Effect,Human,Tue Apr 30 2024 16:34:23 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:34:26 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:34:35 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:34:37 GMT+0530 (India Standard Time),0,0,Not used,,
6630c602d21248.07892028,37,42,phishing,50,0,Phishing,97,"Read the email and do nothing,","Based upon senders email address,Based upon the link/attachment in the email,,",Hyperbolic Discounting,Human,Tue Apr 30 2024 16:34:52 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:34:53 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:34:57 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:34:58 GMT+0530 (India Standard Time),0,0,Not used,,
6630c602d21248.07892028,38,43,genuine,50,100,Genuine,100,"Respond to this email,","Based upon senders email address,Based upon the subject line in the email,Based upon body of the email,,",NA,NA,Tue Apr 30 2024 16:35:23 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:35:25 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:35:29 GMT+0530 (India Standard Time),Tue Apr 30 2024 16:35:32 GMT+0530 (India Standard Time),0,0,Not used,,
