id,quesno,ques_counter,ans,score,ansval,actualans,conf,reac,reas,Cognitive_bias,Generation,Q1_time,Q2_time,Q3_time,Q4_time,factor1,factor2,hint,hint_time,hint_probability
66337870b65fe2.53255438,29,11,phishing,50,0,Phishing,100,"Report this email,","Based upon body of the email,,",Hyperbolic Discounting,Human,Thu May 02 2024 17:07:27 GMT+0530 (India Standard Time),Thu May 02 2024 17:07:29 GMT+0530 (India Standard Time),Thu May 02 2024 17:07:32 GMT+0530 (India Standard Time),Thu May 02 2024 17:07:42 GMT+0530 (India Standard Time),0,0,Not used,,
66337870b65fe2.53255438,27,12,genuine,50,100,Genuine,100,"Respond to this email,","Based upon body of the email,,",NA,NA,Thu May 02 2024 17:07:58 GMT+0530 (India Standard Time),Thu May 02 2024 17:08:00 GMT+0530 (India Standard Time),Thu May 02 2024 17:08:16 GMT+0530 (India Standard Time),Thu May 02 2024 17:08:19 GMT+0530 (India Standard Time),0,0,Not used,,
66337870b65fe2.53255438,20,13,phishing,50,0,Phishing,100,"Delete this email,","Based upon body of the email,,",Authority Bias,Human,Thu May 02 2024 17:08:56 GMT+0530 (India Standard Time),Thu May 02 2024 17:08:58 GMT+0530 (India Standard Time),Thu May 02 2024 17:09:02 GMT+0530 (India Standard Time),Thu May 02 2024 17:09:04 GMT+0530 (India Standard Time),0,0,Not used,,
66337870b65fe2.53255438,25,14,genuine,50,100,Genuine,100,"Respond to this email,","Based upon the subject line in the email,Based upon body of the email,,",NA,NA,Thu May 02 2024 17:09:22 GMT+0530 (India Standard Time),Thu May 02 2024 17:09:23 GMT+0530 (India Standard Time),Thu May 02 2024 17:09:32 GMT+0530 (India Standard Time),Thu May 02 2024 17:09:33 GMT+0530 (India Standard Time),0,0,Not used,,
66337870b65fe2.53255438,21,16,genuine,-49,99,Phishing,100,"Read the email and do nothing,Click link/ Open attachment,","Based upon senders email address,,",Recency Effect,Human,Thu May 02 2024 17:10:36 GMT+0530 (India Standard Time),Thu May 02 2024 17:10:37 GMT+0530 (India Standard Time),Thu May 02 2024 17:10:39 GMT+0530 (India Standard Time),Thu May 02 2024 17:10:44 GMT+0530 (India Standard Time),0,0,Not used,,
66337870b65fe2.53255438,24,17,genuine,50,100,Genuine,100,"Read the email and do nothing,","Based upon senders email address,Based upon the subject line in the email,Based upon body of the email,,",NA,NA,Thu May 02 2024 17:11:00 GMT+0530 (India Standard Time),Thu May 02 2024 17:11:01 GMT+0530 (India Standard Time),Thu May 02 2024 17:11:33 GMT+0530 (India Standard Time),Thu May 02 2024 17:11:37 GMT+0530 (India Standard Time),0,0,Not used,,
66337870b65fe2.53255438,23,18,genuine,50,100,Genuine,100,"Respond to this email,","Based upon the subject line in the email,Based upon body of the email,,",NA,NA,Thu May 02 2024 17:11:48 GMT+0530 (India Standard Time),Thu May 02 2024 17:11:49 GMT+0530 (India Standard Time),Thu May 02 2024 17:11:56 GMT+0530 (India Standard Time),Thu May 02 2024 17:11:58 GMT+0530 (India Standard Time),0,0,Not used,,
66337870b65fe2.53255438,30,19,genuine,-50,100,Phishing,100,"Read the email and do nothing,","Based upon senders email address,Based upon the subject line in the email,Based upon body of the email,,",Halo Effect,Human,Thu May 02 2024 17:12:26 GMT+0530 (India Standard Time),Thu May 02 2024 17:12:28 GMT+0530 (India Standard Time),Thu May 02 2024 17:12:53 GMT+0530 (India Standard Time),Thu May 02 2024 17:13:00 GMT+0530 (India Standard Time),0,0,Not used,,
66337870b65fe2.53255438,17,20,genuine,-50,100,Phishing,100,"Read the email and do nothing,Click link/ Open attachment,","Based upon senders email address,Based upon the subject line in the email,Based upon body of the email,,",Authority Bias,Human,Thu May 02 2024 17:13:46 GMT+0530 (India Standard Time),Thu May 02 2024 17:13:33 GMT+0530 (India Standard Time),Thu May 02 2024 17:13:48 GMT+0530 (India Standard Time),Thu May 02 2024 17:13:52 GMT+0530 (India Standard Time),0,0,Not used,,
66337870b65fe2.53255438,18,21,phishing,50,0,Phishing,100,"Report this email,","Based upon senders email address,,",Curiosity Effect,Human,Thu May 02 2024 17:14:10 GMT+0530 (India Standard Time),Thu May 02 2024 17:14:12 GMT+0530 (India Standard Time),Thu May 02 2024 17:14:15 GMT+0530 (India Standard Time),Thu May 02 2024 17:14:20 GMT+0530 (India Standard Time),0,0,Not used,,
66337870b65fe2.53255438,12,22,genuine,50,100,Genuine,100,"Click link/ Open attachment,","Based upon senders email address,,",NA,NA,Thu May 02 2024 17:14:30 GMT+0530 (India Standard Time),Thu May 02 2024 17:14:45 GMT+0530 (India Standard Time),Thu May 02 2024 17:14:37 GMT+0530 (India Standard Time),Thu May 02 2024 17:14:39 GMT+0530 (India Standard Time),0,0,Not used,,
66337870b65fe2.53255438,33,23,phishing,50,0,Phishing,100,"Report this email,","Based upon senders email address,Based upon the subject line in the email,Based upon the link/attachment in the email,,",Halo Effect,Human,Thu May 02 2024 17:14:55 GMT+0530 (India Standard Time),Thu May 02 2024 17:14:58 GMT+0530 (India Standard Time),Thu May 02 2024 17:15:08 GMT+0530 (India Standard Time),Thu May 02 2024 17:14:59 GMT+0530 (India Standard Time),0,0,Not used,,
66337870b65fe2.53255438,32,25,genuine,-1,51,Phishing,100,"Read the email and do nothing,","Based upon senders email address,Based upon the subject line in the email,,",Recency Effect,Human,Thu May 02 2024 17:15:53 GMT+0530 (India Standard Time),Thu May 02 2024 17:15:52 GMT+0530 (India Standard Time),Thu May 02 2024 17:15:57 GMT+0530 (India Standard Time),Thu May 02 2024 17:15:59 GMT+0530 (India Standard Time),0,0,Not used,,
66337870b65fe2.53255438,15,26,phishing,-50,0,Genuine,100,"Move to spam,Report this email,","Based upon senders email address,,",NA,NA,Thu May 02 2024 17:16:16 GMT+0530 (India Standard Time),Thu May 02 2024 17:16:21 GMT+0530 (India Standard Time),Thu May 02 2024 17:16:23 GMT+0530 (India Standard Time),Thu May 02 2024 17:16:28 GMT+0530 (India Standard Time),0,0,Not used,,
66337870b65fe2.53255438,26,28,genuine,50,100,Genuine,100,"Click link/ Open attachment,","Based upon senders email address,Based upon the subject line in the email,Based upon body of the email,,",NA,NA,Thu May 02 2024 17:17:07 GMT+0530 (India Standard Time),Thu May 02 2024 17:17:09 GMT+0530 (India Standard Time),Thu May 02 2024 17:17:14 GMT+0530 (India Standard Time),Thu May 02 2024 17:17:15 GMT+0530 (India Standard Time),0,0,Not used,,
66337870b65fe2.53255438,19,29,genuine,-3,53,Phishing,100,"Read the email and do nothing,","Based upon senders email address,,",Hyperbolic Discounting,Human,Thu May 02 2024 17:17:28 GMT+0530 (India Standard Time),Thu May 02 2024 17:17:30 GMT+0530 (India Standard Time),Thu May 02 2024 17:17:41 GMT+0530 (India Standard Time),Thu May 02 2024 17:17:43 GMT+0530 (India Standard Time),0,0,Not used,,
66337870b65fe2.53255438,13,30,genuine,50,100,Genuine,100,"Read the email and do nothing,","Based upon senders email address,Based upon the subject line in the email,Based upon body of the email,,",NA,NA,Thu May 02 2024 17:17:59 GMT+0530 (India Standard Time),Thu May 02 2024 17:18:01 GMT+0530 (India Standard Time),Thu May 02 2024 17:18:04 GMT+0530 (India Standard Time),Thu May 02 2024 17:18:09 GMT+0530 (India Standard Time),0,0,Not used,,
66337870b65fe2.53255438,31,31,phishing,50,0,Phishing,100,"Read the email and do nothing,Respond to this email,","Based upon senders email address,Based upon the subject line in the email,Based upon body of the email,,",Curiosity Effect,Human,Thu May 02 2024 17:18:25 GMT+0530 (India Standard Time),Thu May 02 2024 17:18:26 GMT+0530 (India Standard Time),Thu May 02 2024 17:18:32 GMT+0530 (India Standard Time),Thu May 02 2024 17:18:36 GMT+0530 (India Standard Time),0,0,Not used,,
66337870b65fe2.53255438,14,32,genuine,50,100,Genuine,100,"Read the email and do nothing,","Based upon senders email address,Based upon the subject line in the email,,",NA,NA,Thu May 02 2024 17:18:48 GMT+0530 (India Standard Time),Thu May 02 2024 17:18:50 GMT+0530 (India Standard Time),Thu May 02 2024 17:18:54 GMT+0530 (India Standard Time),Thu May 02 2024 17:18:55 GMT+0530 (India Standard Time),0,0,Not used,,
66337870b65fe2.53255438,11,33,genuine,47,97,Genuine,100,"Respond to this email,","Based upon senders email address,Based upon the subject line in the email,Based upon the date in the email,,",NA,NA,Thu May 02 2024 17:19:02 GMT+0530 (India Standard Time),Thu May 02 2024 17:19:03 GMT+0530 (India Standard Time),Thu May 02 2024 17:19:06 GMT+0530 (India Standard Time),Thu May 02 2024 17:19:07 GMT+0530 (India Standard Time),0,0,Not used,,
66337870b65fe2.53255438,34,34,genuine,50,100,Genuine,100,"Click link/ Open attachment,","Based upon senders email address,Based upon the subject line in the email,Based upon the date in the email,Based upon body of the email,,",NA,NA,Thu May 02 2024 17:19:14 GMT+0530 (India Standard Time),Thu May 02 2024 17:19:15 GMT+0530 (India Standard Time),Thu May 02 2024 17:19:25 GMT+0530 (India Standard Time),Thu May 02 2024 17:19:23 GMT+0530 (India Standard Time),0,0,Not used,,
66337870b65fe2.53255438,39,35,phishing,49,1,Phishing,100,"Read the email and do nothing,","Based upon senders email address,Based upon body of the email,,",Recency Effect,Human,Thu May 02 2024 17:19:34 GMT+0530 (India Standard Time),Thu May 02 2024 17:19:36 GMT+0530 (India Standard Time),Thu May 02 2024 17:19:38 GMT+0530 (India Standard Time),Thu May 02 2024 17:19:40 GMT+0530 (India Standard Time),0,0,Not used,,
66337870b65fe2.53255438,37,36,genuine,-50,100,Phishing,77,"Read the email and do nothing,","Based upon senders email address,Based upon the subject line in the email,Based upon the date in the email,,",Hyperbolic Discounting,Human,Thu May 02 2024 17:19:44 GMT+0530 (India Standard Time),Thu May 02 2024 17:19:45 GMT+0530 (India Standard Time),Thu May 02 2024 17:19:48 GMT+0530 (India Standard Time),Thu May 02 2024 17:19:49 GMT+0530 (India Standard Time),0,0,Not used,,
66337870b65fe2.53255438,35,37,phishing,50,0,Phishing,88,"Read the email and do nothing,","Based upon senders email address,Based upon the subject line in the email,Based upon body of the email,,",Authority Bias,Human,Thu May 02 2024 17:20:04 GMT+0530 (India Standard Time),Thu May 02 2024 17:19:55 GMT+0530 (India Standard Time),Thu May 02 2024 17:20:10 GMT+0530 (India Standard Time),Thu May 02 2024 17:20:11 GMT+0530 (India Standard Time),0,0,Not used,,
66337870b65fe2.53255438,38,38,genuine,46,96,Genuine,100,"Read the email and do nothing,Respond to this email,","Based upon senders email address,Based upon the subject line in the email,Based upon body of the email,,",NA,NA,Thu May 02 2024 17:20:18 GMT+0530 (India Standard Time),Thu May 02 2024 17:20:19 GMT+0530 (India Standard Time),Thu May 02 2024 17:20:22 GMT+0530 (India Standard Time),Thu May 02 2024 17:20:29 GMT+0530 (India Standard Time),0,0,Not used,,
66337870b65fe2.53255438,40,39,phishing,-50,0,Genuine,98,"Read the email and do nothing,","Based upon senders email address,Based upon body of the email,,",NA,NA,Thu May 02 2024 17:20:34 GMT+0530 (India Standard Time),Thu May 02 2024 17:20:37 GMT+0530 (India Standard Time),Thu May 02 2024 17:20:39 GMT+0530 (India Standard Time),Thu May 02 2024 17:20:40 GMT+0530 (India Standard Time),0,0,Not used,,
66337870b65fe2.53255438,42,40,phishing,-49,1,Genuine,96,"Read the email and do nothing,","Based upon senders email address,Based upon body of the email,,",NA,NA,Thu May 02 2024 17:20:48 GMT+0530 (India Standard Time),Thu May 02 2024 17:20:49 GMT+0530 (India Standard Time),Thu May 02 2024 17:20:51 GMT+0530 (India Standard Time),Thu May 02 2024 17:20:52 GMT+0530 (India Standard Time),0,0,Not used,,
66337870b65fe2.53255438,43,41,phishing,50,0,Phishing,100,"Move to spam,Report this email,","Based upon senders email address,Based upon body of the email,,",Halo Effect,Human,Thu May 02 2024 17:20:57 GMT+0530 (India Standard Time),Thu May 02 2024 17:20:59 GMT+0530 (India Standard Time),Thu May 02 2024 17:21:04 GMT+0530 (India Standard Time),Thu May 02 2024 17:21:08 GMT+0530 (India Standard Time),0,0,Not used,,
66337870b65fe2.53255438,41,42,phishing,39,11,Phishing,100,"Read the email and do nothing,Move to spam,Delete this email,","Based upon senders email address,Based upon the subject line in the email,Based upon body of the email,,",Curiosity Effect,Human,Thu May 02 2024 17:21:12 GMT+0530 (India Standard Time),Thu May 02 2024 17:21:14 GMT+0530 (India Standard Time),Thu May 02 2024 17:21:18 GMT+0530 (India Standard Time),Thu May 02 2024 17:21:27 GMT+0530 (India Standard Time),0,0,Not used,,
66337870b65fe2.53255438,36,43,genuine,39,89,Genuine,100,"Read the email and do nothing,","Based upon senders email address,Based upon body of the email,,",NA,NA,Thu May 02 2024 17:21:40 GMT+0530 (India Standard Time),Thu May 02 2024 17:21:42 GMT+0530 (India Standard Time),Thu May 02 2024 17:21:44 GMT+0530 (India Standard Time),Thu May 02 2024 17:21:45 GMT+0530 (India Standard Time),0,0,Not used,,
