id,quesno,ques_counter,ans,,ansval,,conf,reac,reas,Cognitive_bias,Generation,Q1_time,Q2_time,Q3_time,Q4_time,factor1,factor2,hint,hint_time,hint_probability
6631df1b4a0683.80676057,18,21,phishing,50,0,Phishing,100,"Move to spam,Delete this email,Report this email,","Based upon senders email address,Based upon body of the email,,",Curiosity Effect,Human,Wed May 01 2024 12:07:56 GMT+0530 (India Standard Time),Wed May 01 2024 12:07:58 GMT+0530 (India Standard Time),Wed May 01 2024 12:08:03 GMT+0530 (India Standard Time),Wed May 01 2024 12:08:08 GMT+0530 (India Standard Time),0,0,Not used,,
6631df1b4a0683.80676057,21,22,phishing,50,0,Phishing,100,"Move to spam,Delete this email,Report this email,","Based upon senders email address,Based upon body of the email,,",Recency Effect,Human,Wed May 01 2024 12:08:38 GMT+0530 (India Standard Time),Wed May 01 2024 12:08:39 GMT+0530 (India Standard Time),Wed May 01 2024 12:08:43 GMT+0530 (India Standard Time),Wed May 01 2024 12:08:46 GMT+0530 (India Standard Time),0,0,Not used,,
6631df1b4a0683.80676057,29,23,phishing,50,0,Phishing,100,"Move to spam,Delete this email,Report this email,","Based upon senders email address,Based upon body of the email,,",Hyperbolic Discounting,Human,Wed May 01 2024 12:09:00 GMT+0530 (India Standard Time),Wed May 01 2024 12:09:01 GMT+0530 (India Standard Time),Wed May 01 2024 12:09:05 GMT+0530 (India Standard Time),Wed May 01 2024 12:09:08 GMT+0530 (India Standard Time),0,0,Not used,,
6631df1b4a0683.80676057,23,24,genuine,50,100,Genuine,100,"Respond to this email,","Based upon senders email address,Based upon the date in the email,Based upon body of the email,,",NA,NA,Wed May 01 2024 12:09:16 GMT+0530 (India Standard Time),Wed May 01 2024 12:09:17 GMT+0530 (India Standard Time),Wed May 01 2024 12:09:24 GMT+0530 (India Standard Time),Wed May 01 2024 12:09:26 GMT+0530 (India Standard Time),0,0,Not used,,
6631df1b4a0683.80676057,19,26,phishing,50,0,Phishing,100,"Move to spam,Delete this email,Report this email,","Based upon body of the email,,",Hyperbolic Discounting,Human,Wed May 01 2024 12:10:12 GMT+0530 (India Standard Time),Wed May 01 2024 12:10:13 GMT+0530 (India Standard Time),Wed May 01 2024 12:10:23 GMT+0530 (India Standard Time),Wed May 01 2024 12:10:29 GMT+0530 (India Standard Time),0,0,Not used,,
6631df1b4a0683.80676057,27,27,genuine,50,100,Genuine,100,"Respond to this email,","Based upon body of the email,,",NA,NA,Wed May 01 2024 12:10:50 GMT+0530 (India Standard Time),Wed May 01 2024 12:10:52 GMT+0530 (India Standard Time),Wed May 01 2024 12:11:05 GMT+0530 (India Standard Time),Wed May 01 2024 12:11:07 GMT+0530 (India Standard Time),0,0,Not used,,
6631df1b4a0683.80676057,11,28,genuine,50,100,Genuine,100,"Respond to this email,","Based upon senders email address,Based upon the subject line in the email,Based upon the date in the email,Based upon body of the email,,",NA,NA,Wed May 01 2024 12:11:19 GMT+0530 (India Standard Time),Wed May 01 2024 12:11:19 GMT+0530 (India Standard Time),Wed May 01 2024 12:11:25 GMT+0530 (India Standard Time),Wed May 01 2024 12:11:28 GMT+0530 (India Standard Time),0,0,Not used,,
6631df1b4a0683.80676057,26,29,genuine,50,100,Genuine,100,"Respond to this email,Click link/ Open attachment,","Based upon senders email address,Based upon body of the email,,",NA,NA,Wed May 01 2024 12:11:49 GMT+0530 (India Standard Time),Wed May 01 2024 12:11:53 GMT+0530 (India Standard Time),Wed May 01 2024 12:12:00 GMT+0530 (India Standard Time),Wed May 01 2024 12:12:03 GMT+0530 (India Standard Time),0,0,Not used,,
6631df1b4a0683.80676057,15,30,genuine,50,100,Genuine,100,"Click link/ Open attachment,","Based upon senders email address,Based upon body of the email,,",NA,NA,Wed May 01 2024 12:12:20 GMT+0530 (India Standard Time),Wed May 01 2024 12:12:24 GMT+0530 (India Standard Time),Wed May 01 2024 12:12:28 GMT+0530 (India Standard Time),Wed May 01 2024 12:12:31 GMT+0530 (India Standard Time),0,0,Not used,,
6631df1b4a0683.80676057,32,31,phishing,50,0,Phishing,100,"Move to spam,Delete this email,Report this email,","Based upon body of the email,,",Recency Effect,Human,Wed May 01 2024 12:12:55 GMT+0530 (India Standard Time),Wed May 01 2024 12:12:56 GMT+0530 (India Standard Time),Wed May 01 2024 12:13:00 GMT+0530 (India Standard Time),Wed May 01 2024 12:13:10 GMT+0530 (India Standard Time),0,0,Not used,,
6631df1b4a0683.80676057,30,32,phishing,50,0,Phishing,100,"Move to spam,Delete this email,Report this email,","Based upon body of the email,,",Halo Effect,Human,Wed May 01 2024 12:13:34 GMT+0530 (India Standard Time),Wed May 01 2024 12:13:38 GMT+0530 (India Standard Time),Wed May 01 2024 12:13:40 GMT+0530 (India Standard Time),Wed May 01 2024 12:13:42 GMT+0530 (India Standard Time),0,0,Not used,,
6631df1b4a0683.80676057,40,34,genuine,50,100,Genuine,100,"Click link/ Open attachment,","Based upon senders email address,Based upon the date in the email,Based upon body of the email,,",NA,NA,Wed May 01 2024 12:14:47 GMT+0530 (India Standard Time),Wed May 01 2024 12:14:48 GMT+0530 (India Standard Time),Wed May 01 2024 12:14:58 GMT+0530 (India Standard Time),Wed May 01 2024 12:15:00 GMT+0530 (India Standard Time),0,0,Not used,,
6631df1b4a0683.80676057,42,35,genuine,50,100,Genuine,100,"Click link/ Open attachment,","Based upon senders email address,Based upon the subject line in the email,Based upon body of the email,,",NA,NA,Wed May 01 2024 12:15:21 GMT+0530 (India Standard Time),Wed May 01 2024 12:15:22 GMT+0530 (India Standard Time),Wed May 01 2024 12:15:26 GMT+0530 (India Standard Time),Wed May 01 2024 12:15:34 GMT+0530 (India Standard Time),0,0,Not used,,
6631df1b4a0683.80676057,39,36,phishing,50,0,Phishing,100,"Move to spam,Delete this email,Report this email,","Based upon senders email address,Based upon body of the email,,",Recency Effect,Human,Wed May 01 2024 12:15:45 GMT+0530 (India Standard Time),Wed May 01 2024 12:15:46 GMT+0530 (India Standard Time),Wed May 01 2024 12:15:57 GMT+0530 (India Standard Time),Wed May 01 2024 12:16:02 GMT+0530 (India Standard Time),0,0,Not used,,
6631df1b4a0683.80676057,37,37,phishing,50,0,Phishing,100,"Move to spam,Delete this email,Report this email,","Based upon senders email address,Based upon body of the email,,",Hyperbolic Discounting,Human,Wed May 01 2024 12:16:08 GMT+0530 (India Standard Time),Wed May 01 2024 12:16:10 GMT+0530 (India Standard Time),Wed May 01 2024 12:16:12 GMT+0530 (India Standard Time),Wed May 01 2024 12:16:19 GMT+0530 (India Standard Time),0,0,Not used,,
6631df1b4a0683.80676057,36,38,genuine,50,100,Genuine,100,"Respond to this email,Click link/ Open attachment,","Based upon senders email address,Based upon body of the email,,",NA,NA,Wed May 01 2024 12:16:39 GMT+0530 (India Standard Time),Wed May 01 2024 12:16:40 GMT+0530 (India Standard Time),Wed May 01 2024 12:16:44 GMT+0530 (India Standard Time),Wed May 01 2024 12:16:47 GMT+0530 (India Standard Time),0,0,Not used,,
6631df1b4a0683.80676057,35,39,genuine,-24,74,Phishing,100,"Read the email and do nothing,","Based upon body of the email,,",Authority Bias,Human,Wed May 01 2024 12:17:36 GMT+0530 (India Standard Time),Wed May 01 2024 12:17:19 GMT+0530 (India Standard Time),Wed May 01 2024 12:17:21 GMT+0530 (India Standard Time),Wed May 01 2024 12:17:26 GMT+0530 (India Standard Time),0,0,Not used,,
6631df1b4a0683.80676057,34,40,phishing,-50,0,Genuine,100,"Move to spam,Delete this email,Report this email,","Based upon the subject line in the email,Based upon body of the email,,",NA,NA,Wed May 01 2024 12:17:54 GMT+0530 (India Standard Time),Wed May 01 2024 12:17:55 GMT+0530 (India Standard Time),Wed May 01 2024 12:17:59 GMT+0530 (India Standard Time),Wed May 01 2024 12:18:06 GMT+0530 (India Standard Time),0,0,Not used,,
6631df1b4a0683.80676057,38,41,genuine,50,100,Genuine,100,"Read the email and do nothing,","Based upon senders email address,Based upon body of the email,,",NA,NA,Wed May 01 2024 12:18:20 GMT+0530 (India Standard Time),Wed May 01 2024 12:18:21 GMT+0530 (India Standard Time),Wed May 01 2024 12:18:27 GMT+0530 (India Standard Time),Wed May 01 2024 12:18:34 GMT+0530 (India Standard Time),0,0,Not used,,
6631df1b4a0683.80676057,43,42,phishing,50,0,Phishing,100,"Move to spam,Delete this email,Report this email,","Based upon body of the email,Based upon the link/attachment in the email,,",Halo Effect,Human,Wed May 01 2024 12:18:48 GMT+0530 (India Standard Time),Wed May 01 2024 12:18:49 GMT+0530 (India Standard Time),Wed May 01 2024 12:18:55 GMT+0530 (India Standard Time),Wed May 01 2024 12:19:00 GMT+0530 (India Standard Time),0,0,Not used,,
6631df1b4a0683.80676057,41,43,phishing,50,0,Phishing,100,"Move to spam,Delete this email,Report this email,","Based upon the subject line in the email,Based upon body of the email,,",Curiosity Effect,Human,Wed May 01 2024 12:19:06 GMT+0530 (India Standard Time),Wed May 01 2024 12:19:07 GMT+0530 (India Standard Time),Wed May 01 2024 12:19:13 GMT+0530 (India Standard Time),Wed May 01 2024 12:19:15 GMT+0530 (India Standard Time),0,0,Not used,,
