id,quesno,ques_counter,ans,,ansval,,conf,reac,reas,Cognitive_bias,Generation,Q1_time,Q2_time,Q3_time,Q4_time,factor1,factor2,hint,hint_time,hint_probability
66336e604ea1e7.05980736,20,11,genuine,-26,76,Phishing,51,"Read the email and do nothing,","Based upon senders email address,Based upon body of the email,,",Authority Bias,Human,Thu May 02 2024 16:28:44 GMT+0530 (India Standard Time),Thu May 02 2024 16:28:43 GMT+0530 (India Standard Time),Thu May 02 2024 16:28:50 GMT+0530 (India Standard Time),Thu May 02 2024 16:28:48 GMT+0530 (India Standard Time),0,0,Not used,,
66336e604ea1e7.05980736,21,12,phishing,33,17,Phishing,51,"Read the email and do nothing,Move to spam,","Based upon senders email address,,",Recency Effect,Human,Thu May 02 2024 16:29:24 GMT+0530 (India Standard Time),Thu May 02 2024 16:29:26 GMT+0530 (India Standard Time),Thu May 02 2024 16:29:30 GMT+0530 (India Standard Time),Thu May 02 2024 16:29:39 GMT+0530 (India Standard Time),0,0,Not used,,
66336e604ea1e7.05980736,18,13,phishing,39,11,Phishing,67,"Read the email and do nothing,Delete this email,","Based upon senders email address,Based upon the link/attachment in the email,,",Curiosity Effect,Human,Thu May 02 2024 16:29:57 GMT+0530 (India Standard Time),Thu May 02 2024 16:30:00 GMT+0530 (India Standard Time),Thu May 02 2024 16:30:04 GMT+0530 (India Standard Time),Thu May 02 2024 16:30:07 GMT+0530 (India Standard Time),0,0,Not used,,
66336e604ea1e7.05980736,13,14,phishing,-27,23,Genuine,67,"Read the email and do nothing,Delete this email,","Based upon the date in the email,,",NA,NA,Thu May 02 2024 16:31:01 GMT+0530 (India Standard Time),Thu May 02 2024 16:31:04 GMT+0530 (India Standard Time),Thu May 02 2024 16:31:11 GMT+0530 (India Standard Time),Thu May 02 2024 16:31:14 GMT+0530 (India Standard Time),0,0,Not used,,
66336e604ea1e7.05980736,32,16,phishing,36,14,Phishing,72,"Read the email and do nothing,Delete this email,","Based upon senders email address,,",Recency Effect,Human,Thu May 02 2024 16:32:52 GMT+0530 (India Standard Time),Thu May 02 2024 16:32:53 GMT+0530 (India Standard Time),Thu May 02 2024 16:32:57 GMT+0530 (India Standard Time),Thu May 02 2024 16:33:01 GMT+0530 (India Standard Time),0,0,Not used,,
66336e604ea1e7.05980736,26,17,genuine,31,81,Genuine,61,"Read the email and do nothing,Respond to this email,Click link/ Open attachment,","Based upon senders email address,,",NA,NA,Thu May 02 2024 16:33:32 GMT+0530 (India Standard Time),Thu May 02 2024 16:33:33 GMT+0530 (India Standard Time),Thu May 02 2024 16:33:34 GMT+0530 (India Standard Time),Thu May 02 2024 16:33:38 GMT+0530 (India Standard Time),0,0,Not used,,
66336e604ea1e7.05980736,12,18,genuine,33,83,Genuine,37,"Read the email and do nothing,Respond to this email,","Based upon senders email address,Based upon body of the email,,",NA,NA,Thu May 02 2024 16:34:06 GMT+0530 (India Standard Time),Thu May 02 2024 16:34:02 GMT+0530 (India Standard Time),Thu May 02 2024 16:34:09 GMT+0530 (India Standard Time),Thu May 02 2024 16:34:13 GMT+0530 (India Standard Time),0,0,Not used,,
66336e604ea1e7.05980736,14,19,genuine,12,62,Genuine,11,"Read the email and do nothing,Click link/ Open attachment,","Based upon senders email address,,",NA,NA,Thu May 02 2024 16:34:43 GMT+0530 (India Standard Time),Thu May 02 2024 16:34:45 GMT+0530 (India Standard Time),Thu May 02 2024 16:34:46 GMT+0530 (India Standard Time),Thu May 02 2024 16:34:52 GMT+0530 (India Standard Time),0,0,Not used,,
66336e604ea1e7.05980736,23,20,genuine,2,52,Genuine,48,"Read the email and do nothing,","Based upon body of the email,,",NA,NA,Thu May 02 2024 16:35:06 GMT+0530 (India Standard Time),Thu May 02 2024 16:35:08 GMT+0530 (India Standard Time),Thu May 02 2024 16:35:23 GMT+0530 (India Standard Time),Thu May 02 2024 16:35:25 GMT+0530 (India Standard Time),0,0,Not used,,
66336e604ea1e7.05980736,11,21,genuine,26,76,Genuine,42,"Respond to this email,","Based upon senders email address,Based upon body of the email,,",NA,NA,Thu May 02 2024 16:35:42 GMT+0530 (India Standard Time),Thu May 02 2024 16:35:55 GMT+0530 (India Standard Time),Thu May 02 2024 16:35:45 GMT+0530 (India Standard Time),Thu May 02 2024 16:35:49 GMT+0530 (India Standard Time),0,0,Not used,,
66336e604ea1e7.05980736,31,22,genuine,-33,83,Phishing,83,"Delete this email,","Based upon the subject line in the email,Based upon the date in the email,Based upon body of the email,,",Curiosity Effect,Human,Thu May 02 2024 16:36:09 GMT+0530 (India Standard Time),Thu May 02 2024 16:36:10 GMT+0530 (India Standard Time),Thu May 02 2024 16:36:18 GMT+0530 (India Standard Time),Thu May 02 2024 16:36:22 GMT+0530 (India Standard Time),0,0,Not used,,
66336e604ea1e7.05980736,25,23,genuine,20,70,Genuine,53,"Respond to this email,","Based upon body of the email,,",NA,NA,Thu May 02 2024 16:36:43 GMT+0530 (India Standard Time),Thu May 02 2024 16:36:44 GMT+0530 (India Standard Time),Thu May 02 2024 16:36:46 GMT+0530 (India Standard Time),Thu May 02 2024 16:36:48 GMT+0530 (India Standard Time),0,0,Not used,,
66336e604ea1e7.05980736,30,24,genuine,-2,52,Phishing,49,"Read the email and do nothing,","Based upon body of the email,,",Halo Effect,Human,Thu May 02 2024 16:37:04 GMT+0530 (India Standard Time),Thu May 02 2024 16:37:05 GMT+0530 (India Standard Time),Thu May 02 2024 16:37:08 GMT+0530 (India Standard Time),Thu May 02 2024 16:37:11 GMT+0530 (India Standard Time),0,0,Not used,,
66336e604ea1e7.05980736,27,25,phishing,-19,31,Genuine,52,"Read the email and do nothing,","Based upon senders email address,,",NA,NA,Thu May 02 2024 16:37:31 GMT+0530 (India Standard Time),Thu May 02 2024 16:37:32 GMT+0530 (India Standard Time),Thu May 02 2024 16:37:35 GMT+0530 (India Standard Time),Thu May 02 2024 16:37:37 GMT+0530 (India Standard Time),0,0,Not used,,
66336e604ea1e7.05980736,24,26,genuine,36,86,Genuine,63,"Read the email and do nothing,","Based upon body of the email,,",NA,NA,Thu May 02 2024 16:37:53 GMT+0530 (India Standard Time),Thu May 02 2024 16:37:54 GMT+0530 (India Standard Time),Thu May 02 2024 16:38:02 GMT+0530 (India Standard Time),Thu May 02 2024 16:38:04 GMT+0530 (India Standard Time),0,0,Not used,,
66336e604ea1e7.05980736,19,28,phishing,10,40,Phishing,3,"Read the email and do nothing,","Based upon body of the email,,",Hyperbolic Discounting,Human,Thu May 02 2024 16:39:04 GMT+0530 (India Standard Time),Thu May 02 2024 16:39:08 GMT+0530 (India Standard Time),Thu May 02 2024 16:39:10 GMT+0530 (India Standard Time),Thu May 02 2024 16:39:13 GMT+0530 (India Standard Time),0,0,Not used,,
66336e604ea1e7.05980736,15,29,genuine,11,61,Genuine,3,"Read the email and do nothing,","Based upon senders email address,,",NA,NA,Thu May 02 2024 16:39:32 GMT+0530 (India Standard Time),Thu May 02 2024 16:39:33 GMT+0530 (India Standard Time),Thu May 02 2024 16:39:41 GMT+0530 (India Standard Time),Thu May 02 2024 16:39:37 GMT+0530 (India Standard Time),0,0,Not used,,
66336e604ea1e7.05980736,29,30,phishing,40,10,Phishing,45,"Move to spam,","Based upon body of the email,,",Hyperbolic Discounting,Human,Thu May 02 2024 16:39:52 GMT+0530 (India Standard Time),Thu May 02 2024 16:40:04 GMT+0530 (India Standard Time),Thu May 02 2024 16:39:58 GMT+0530 (India Standard Time),Thu May 02 2024 16:39:59 GMT+0530 (India Standard Time),0,0,Not used,,
66336e604ea1e7.05980736,17,32,genuine,-18,68,Phishing,26,"Click link/ Open attachment,","Based upon senders email address,,",Authority Bias,Human,Thu May 02 2024 16:40:52 GMT+0530 (India Standard Time),Thu May 02 2024 16:40:53 GMT+0530 (India Standard Time),Thu May 02 2024 16:41:04 GMT+0530 (India Standard Time),Thu May 02 2024 16:41:09 GMT+0530 (India Standard Time),0,0,Not used,,
66336e604ea1e7.05980736,33,33,phishing,11,39,Phishing,0,"Read the email and do nothing,","Based upon body of the email,,",Halo Effect,Human,Thu May 02 2024 16:41:41 GMT+0530 (India Standard Time),Thu May 02 2024 16:41:32 GMT+0530 (India Standard Time),Thu May 02 2024 16:41:27 GMT+0530 (India Standard Time),Thu May 02 2024 16:41:44 GMT+0530 (India Standard Time),0,0,Not used,,
66336e604ea1e7.05980736,36,34,phishing,-9,41,Genuine,4,"Read the email and do nothing,","Based upon body of the email,,",NA,NA,Thu May 02 2024 16:42:03 GMT+0530 (India Standard Time),Thu May 02 2024 16:42:06 GMT+0530 (India Standard Time),Thu May 02 2024 16:42:07 GMT+0530 (India Standard Time),Thu May 02 2024 16:42:12 GMT+0530 (India Standard Time),0,0,Not used,,
66336e604ea1e7.05980736,39,35,phishing,27,23,Phishing,0,"Move to spam,","Based upon body of the email,Based upon the link/attachment in the email,,",Recency Effect,Human,Thu May 02 2024 16:42:30 GMT+0530 (India Standard Time),Thu May 02 2024 16:42:29 GMT+0530 (India Standard Time),Thu May 02 2024 16:42:37 GMT+0530 (India Standard Time),Thu May 02 2024 16:42:40 GMT+0530 (India Standard Time),0,0,Not used,,
66336e604ea1e7.05980736,42,36,genuine,10,60,Genuine,0,"Click link/ Open attachment,","Based upon body of the email,,",NA,NA,Thu May 02 2024 16:43:20 GMT+0530 (India Standard Time),Thu May 02 2024 16:43:10 GMT+0530 (India Standard Time),Thu May 02 2024 16:43:22 GMT+0530 (India Standard Time),Thu May 02 2024 16:43:24 GMT+0530 (India Standard Time),0,0,Not used,,
66336e604ea1e7.05980736,43,37,phishing,3,47,Phishing,0,"Read the email and do nothing,","Based upon body of the email,,",Halo Effect,Human,Thu May 02 2024 16:43:45 GMT+0530 (India Standard Time),Thu May 02 2024 16:43:50 GMT+0530 (India Standard Time),Thu May 02 2024 16:43:48 GMT+0530 (India Standard Time),Thu May 02 2024 16:43:52 GMT+0530 (India Standard Time),0,0,Not used,,
66336e604ea1e7.05980736,34,38,genuine,30,80,Genuine,71,"Click link/ Open attachment,","Based upon body of the email,,",NA,NA,Thu May 02 2024 16:44:05 GMT+0530 (India Standard Time),Thu May 02 2024 16:44:06 GMT+0530 (India Standard Time),Thu May 02 2024 16:44:10 GMT+0530 (India Standard Time),Thu May 02 2024 16:44:12 GMT+0530 (India Standard Time),0,0,Not used,,
66336e604ea1e7.05980736,38,39,genuine,16,66,Genuine,38,"Respond to this email,","Based upon body of the email,,",NA,NA,Thu May 02 2024 16:44:29 GMT+0530 (India Standard Time),Thu May 02 2024 16:44:31 GMT+0530 (India Standard Time),Thu May 02 2024 16:44:32 GMT+0530 (India Standard Time),Thu May 02 2024 16:44:42 GMT+0530 (India Standard Time),0,0,Not used,,
66336e604ea1e7.05980736,40,40,genuine,40,90,Genuine,63,"Click link/ Open attachment,","Based upon body of the email,,",NA,NA,Thu May 02 2024 16:44:58 GMT+0530 (India Standard Time),Thu May 02 2024 16:44:59 GMT+0530 (India Standard Time),Thu May 02 2024 16:45:01 GMT+0530 (India Standard Time),Thu May 02 2024 16:45:04 GMT+0530 (India Standard Time),0,0,Not used,,
66336e604ea1e7.05980736,37,41,phishing,50,0,Phishing,100,"Report this email,","Based upon senders email address,Based upon body of the email,,",Hyperbolic Discounting,Human,Thu May 02 2024 16:45:11 GMT+0530 (India Standard Time),Thu May 02 2024 16:45:13 GMT+0530 (India Standard Time),Thu May 02 2024 16:45:16 GMT+0530 (India Standard Time),Thu May 02 2024 16:45:17 GMT+0530 (India Standard Time),0,0,Not used,,
66336e604ea1e7.05980736,35,42,phishing,41,9,Phishing,76,"Report this email,","Based upon senders email address,,",Authority Bias,Human,Thu May 02 2024 16:45:30 GMT+0530 (India Standard Time),Thu May 02 2024 16:45:32 GMT+0530 (India Standard Time),Thu May 02 2024 16:45:33 GMT+0530 (India Standard Time),Thu May 02 2024 16:45:35 GMT+0530 (India Standard Time),0,0,Not used,,
66336e604ea1e7.05980736,41,43,phishing,47,3,Phishing,84,"Report this email,","Based upon senders email address,Based upon body of the email,,",Curiosity Effect,Human,Thu May 02 2024 16:45:41 GMT+0530 (India Standard Time),Thu May 02 2024 16:45:43 GMT+0530 (India Standard Time),Thu May 02 2024 16:45:46 GMT+0530 (India Standard Time),Thu May 02 2024 16:45:48 GMT+0530 (India Standard Time),0,0,Not used,,
